"","system.index","Brightness","Brightness_1","Brightness_10","Brightness_11","Brightness_12","Brightness_13","Brightness_14","Brightness_15","Brightness_16","Brightness_17","Brightness_18","Brightness_19","Brightness_2","Brightness_20","Brightness_21","Brightness_22","Brightness_23","Brightness_24","Brightness_25","Brightness_26","Brightness_27","Brightness_28","Brightness_29","Brightness_3","Brightness_30","Brightness_31","Brightness_32","Brightness_4","Brightness_5","Brightness_6","Brightness_7","Brightness_8","Brightness_9",".geo","CID","class"
"380","00000000000000000082_0",2694.4275,3284.6648,2659.829,3116.3062,3433.21,3700.9617,3673.5276,3480.7432,3531.0916,3705.5322,3467.4224,3363.4543,3427.4583,3435.7095,3502.2798,3656.065,3557.5835,3628.4287,3558.9993,3575.9717,3593.3335,4142.925,4102.714,3493.4668,3998.503,3646.357,3706.5842,3348.8613,3190.8376,2950.1453,3082.4397,3043.9207,2730.8113,NA,380,"ltr"
"381","00000000000000000083_0",1937.1097,2811.0752,1664.0483,2413.6357,2626.6072,2792.5308,2518.6653,2706.115,2724.003,2977.9443,2701.9517,2810.2097,2932.2195,2427.421,2692.6135,3092.756,3044.151,2564.361,2870.3003,3008.8037,3042.9802,2385.9377,3580.5967,3681.3809,3625.4038,2781.298,2956.0356,2244.107,3034.811,2207.919,2945.6035,3307.1182,2763.2795,NA,381,"ltr"
"382","00000000000000000084_0",2489.4524,2986.385,1343.9314,1541.4229,2867.9756,1039.132,1263.5479,1018.7632,785.6393,918.35645,741.4023,1185.9629,3515.1265,1209.528,1171.758,1086.929,1066.4514,1059.5089,966.1092,884.9126,1027.325,886.8656,876.13,3129.1653,483.8248,595.28516,464.0897,1260.3126,2868.313,2046.5518,3461.2068,1815.5264,1100.3496,NA,382,"ltr"
"383","00000000000000000085_0",3876.8384,3843.7104,3938.5525,3609.1157,3629.6396,3505.611,3908.1162,3930.9482,3674.3276,3825.4463,3761.9001,3918.6638,3827.8257,3800.4565,3871.3655,4067.4976,4192.043,4184.4824,4067.9985,4035.7356,4080.6497,4688.1357,4834.8228,3954.433,4749.9634,4535.6465,4789.8257,3748.0874,3748.3794,3551.719,3612.3018,3619.8296,3930.6792,NA,383,"ltr"
"384","00000000000000000086_0",2495.5015,2891.995,3426.3264,3672.0833,3392.8848,3530.7168,3182.4363,3008.5273,2970.5798,3012.9048,3011.7256,2809.3481,2555.8867,2539.8743,3025.0142,4092.436,3718.7556,3559.2559,3419.4268,3337.6506,3459.1013,3891.2964,3925.2698,3437.931,3730.2368,3588.5005,3722.7473,3588.9756,3393.671,3435.025,4385.7393,3534.7598,3722.9116,NA,384,"ltr"
"385","00000000000000000087_0",2897.132,3046.871,1991.2614,1944.3392,2123.397,2182.629,2231.2212,2388.8174,2229.661,2216.5576,2108.4958,2167.7969,3182.0554,2146.1907,2265.9937,2348.1704,2142.2168,2066.383,2079.6125,2021.7476,2935.596,3260.5059,2663.3047,3622.0547,2876.3467,2499.1418,2742.7751,3223.607,3598.1191,2568.5112,2790.2366,2490.625,2075.378,NA,385,"ltr"
"386","00000000000000000088_0",2833.0789,3012.6592,3430.352,3143.6702,2837.895,2436.9888,3036.719,3334.6445,879.4536,1320.6993,666.9939,862.4929,693.5925,894.5469,1129.618,857.1892,1149.4861,2306.604,2125.3142,2790.876,2184.8706,3000.9004,1648.8822,2089.478,2231.6228,627.076,777.6613,2784.4773,3697.428,3093.3218,4135.6113,2971.2498,3919.4912,NA,386,"ltr"
"387","00000000000000000089_0",3802.734,3601.1116,4217.439,4079.3972,3808.885,3796.9487,4021.1956,3889.7153,3868.8086,3996.5151,3978.7744,4253.22,3533.4814,3931.2188,3956.3115,4152.454,4195.9365,4178.384,4057.5127,3958.357,4022.282,4827.256,4413.8237,3615.8489,4599.551,4330.753,4401.293,3495.8008,3263.498,4078.3418,4056.33,3837.3604,3994.8057,NA,387,"ltr"
"388","0000000000000000008a_0",2872.2742,2790.479,3387.5117,3603.0032,2872.221,3492.259,2350.1836,2527.7656,3137.522,1008.0824,736.7395,904.96643,1156.5695,866.5625,1288.3955,1669.687,3026.0254,2315.598,2476.3982,3181.908,3166.5361,3150.7815,2902.297,2192.1619,2433.869,2866.3208,3418.3125,3267.079,3839.1396,3445.7263,3108.3833,3122.3186,4221.2344,NA,388,"ltr"
"389","0000000000000000008b_0",3071.066,3405.0273,3467.0537,2946.1897,2898.3694,3352.9307,2906.988,3236.9932,4126.317,3946.88,3614.0542,3121.6538,3967.784,3041.899,3669.0415,4259.3447,3708.0537,3684.7783,3422.2637,3665.9585,3746.616,4249.7495,4512.3315,3798.9834,4684.8877,3951.521,3994.018,3239.1921,2624.5679,3265.439,3644.6636,3601.792,3069.98,NA,389,"ltr"
"390","0000000000000000008c_0",2389.2798,2825.7002,1767.8931,2754.005,2598.7324,2846.587,2666.726,2966.1772,2918.0298,3014.7366,3053.8542,3097.7192,2275.0425,2613.5815,2558.6985,3011.3635,3064.5742,2903.9712,2832.1372,2741.2524,2892.6716,3484.1958,3136.6785,2632.1157,3415.2,2906.227,3028.505,2538.6074,2364.846,2512.4448,2840.1145,2812.1152,2700.4683,NA,390,"ltr"
"391","0000000000000000008d_0",2506.1848,2842.8596,2579.8264,3112.7322,3126.785,3771.7776,3511.501,3469.166,3232.9382,3240.5698,3198.9438,2974.7869,2717.6384,3070.3682,2861.3494,3180.695,3007.4175,3082.8367,3077.2097,3041.536,3163.23,3436.392,3401.6562,2975.733,3156.902,3217.358,3377.7341,3041.0527,3362.9668,3549.2747,3297.9849,3257.063,3065.3784,NA,391,"ltr"
"392","0000000000000000008e_0",3815.1238,4060.0884,3623.2993,3918.8362,3923.23,3749.419,3950.834,3687.7783,3824.606,4081.277,4135.242,4231.425,3865.0112,4011.6982,3797.5713,4615.7617,4023.7056,4062.2893,3770.0415,3875.3452,3899.8237,4305.4126,4251.044,4220.991,4344.24,4083.4175,4816.8604,3594.6416,4211.8184,3972.6655,3930.173,3770.0327,4104.8115,NA,392,"ltr"
"393","0000000000000000008f_0",2662.6003,2770.5122,2181.2588,2604.2832,2919.062,2689.6975,2764.622,3170.2915,2880.2632,3064.2095,3049.8708,2849.7466,3392.2559,2716.727,2392.045,2779.7124,2809.4253,2535.541,2617.6873,2839.4585,2588.6833,2553.31,2678.3943,3313.705,2660.501,2428.5073,2828.289,2541.1,3194.2317,2421.7695,3183.053,3224.1836,3042.4902,NA,393,"ltr"
"394","00000000000000000090_0",3506.6987,3724.4202,2871.4927,3446.582,3752.2615,3341.5889,3222.8328,3444.3955,3535.0466,3699.156,3505.1667,3250.0964,3392.751,3180.7537,3194.7703,3140.7446,3075.4734,3190.8794,3169.5107,3306.917,3413.7422,3466.6826,3370.8413,3641.3074,3596.6914,3087.4685,3083.7344,3400.515,3395.4324,3123.383,3512.6362,3034.686,3143.3767,NA,394,"ltr"
"395","00000000000000000091_0",3014.394,2895.7659,3438.691,3658.633,4076.205,4418.379,4344.3154,4540.2666,3899.0332,4079.0479,4342.787,4199.2837,3220.8274,3446.3345,3494.6738,4231.3286,3364.5474,3500.8757,3489.314,3728.011,4232.8086,4698.993,4890.8345,3620.1455,4271.341,3937.4397,4412.896,3735.5696,3631.393,3271.3596,3836.8352,3642.351,4399.443,NA,395,"ltr"
"396","00000000000000000092_0",3496.0361,3369.961,3387.935,3283.0334,3250.777,3288.0989,3020.973,3096.1687,2940.7534,3115.359,3033.579,3016.652,3454.3752,3018.775,3343.6262,3904.6829,3458.8408,3474.5972,3487.3193,3483.9128,3597.2217,3983.2734,4070.4233,3591.8423,3875.2441,3728.0527,3994.9746,3886.3733,4009.2183,3715.734,3927.572,3847.6177,3555.7095,NA,396,"ltr"
"397","00000000000000000093_0",2655.749,3596.2236,2457.0044,2153.7969,2905.8933,2825.8884,2039.5745,2530.125,1811.9862,1095.4948,909.0771,1297.615,2859.5884,1105.6042,1091.866,2922.7056,1914.5769,2234.3506,2742.0984,2521.941,2724.2766,2455.8535,2625.987,1539.0225,2707.1018,2189.84,2951.1553,1897.3651,3693.2747,2550.464,2856.5562,2718.3733,3763.0884,NA,397,"ltr"
"398","00000000000000000094_0",3878.028,4119.4976,3741.187,3800.1594,3934.8906,3573.2715,4008.2847,3657.243,3662.476,3633.8252,3703.339,3924.0603,4337.4624,4030.6396,3931.483,4178.1733,4064.95,3871.2112,3807.6863,3522.85,3942.9497,4308.8135,4499.4106,4382.9688,4447.675,4505.4424,4589.3765,4094.3828,4023.0044,4508.9023,3981.0073,3659.764,3970.004,NA,398,"ltr"
"399","00000000000000000095_0",2746.41,2886.5767,3539.6865,3576.4185,3446.938,3799.4888,3696.2554,3545.933,3443.9993,3461.6875,3578.9011,3668.1748,2983.556,3618.6904,3475.8877,3709.8916,3410.2505,3586.4873,3599.225,3501.9019,3470.891,4317.54,3994.1777,3551.2878,4134.339,3734.291,3834.562,3486.5857,3905.239,3864.9958,3864.7686,3350.296,3788.358,NA,399,"ltr"
"400","00000000000000000096_0",3191.7224,3191.6582,4129.823,4195.376,4394.907,4332.7847,4235.91,4214.2764,4414.968,4276.8955,4275.929,4186.4014,2981.277,4139.2773,4365.607,4349.201,4263.484,4122.8364,4173.0396,3979.1064,4110.335,5065.9854,5159.003,3066.7422,4603.059,4187.618,4763.346,3082.2021,4102.716,4181.1978,5271.578,3709.6318,3989.1729,NA,400,"ltr"
"401","00000000000000000097_0",3028.3591,3114.642,3291.637,3086.899,3341.6777,3328.9673,3246.435,3409.8042,3514.7275,3572.9358,3743.463,3250.7034,2751.594,3131.0981,3270.205,3274.458,3262.8694,3077.3188,3182.3665,3214.2212,3262.5042,3938.1685,3784.7583,3057.1487,3729.35,3478.9233,3833.0176,2933.2102,4007.0515,3684.2712,6306.9263,2970.4338,3359.865,NA,401,"ltr"
"402","00000000000000000098_0",2653.72,3072.7202,2361.4102,2639.07,3017.5173,2294.722,2768.2578,2889.5942,2931.3489,2983.2747,3302.575,2855.7556,2446.3118,2908.5002,2761.45,3166.347,2980.6047,2808.6873,3007.138,2839.339,3071.785,3750.3306,3512.7693,2918.7715,3526.7678,3360.468,3682.4385,2570.4146,2952.1653,3158.7468,2496.5366,2385.653,2893.412,NA,402,"ltr"
"403","00000000000000000099_0",2505.4985,2767.8665,3454.5698,3302.8213,3321.6226,3093.4136,3153.209,3262.7568,3494.6118,3537.8618,3371.292,3209.6467,2630.1553,3204.1594,3195.595,3288.247,3123.3694,2734.5237,2838.8972,2915.031,3127.6997,3055.4685,3352.4998,2614.299,3179.749,3204.45,3717.8364,2413.012,2760.354,2022.5856,3360.142,2799.3054,3385.0205,NA,403,"ltr"
"404","0000000000000000009a_0",3029.9346,3038.1006,2593.5193,2575.9124,2653.5068,2428.4243,2617.065,2705.4233,2785.1328,2343.7046,2693.7478,2518.5286,2886.683,1950.8046,2293.8618,3242.0703,3287.63,3173.8037,3158.541,2925.4998,3071.7495,3597.021,3333.0234,3026.4297,3083.0864,3228.0305,3349.2534,2780.485,2999.4285,2984.1458,3573.459,2579.2244,2757.8345,NA,404,"ltr"
"405","0000000000000000009b_0",2948.1992,2918.0186,2598.3318,2393.0688,2647.8523,2912.528,3438.2769,3385.6274,3322.7856,2941.102,3318.012,2926.3928,2491.1125,2878.3328,2742.7615,3188.5732,3423.3018,3103.8276,3272.333,3060.335,3162.0496,3582.1968,3587.061,2821.774,3306.4126,3000.7673,3244.4302,2741.806,3048.8452,2933.5942,3676.837,2675.7693,3143.3933,NA,405,"ltr"
"406","0000000000000000009c_0",4608.5986,4657.3022,5051.38,4850.0107,4647.857,4482.1934,4629.516,4490.9277,4437.051,4425.247,4526.7847,4171.1025,4487.845,4217.8716,4466.5605,4363.771,4043.0159,4103.049,4287.616,4401.7437,4643.6367,3397.066,5650.284,4513.597,5189.705,5263.229,5277.617,4362.699,4938.128,6310.045,5158.365,4059.4043,5402.997,NA,406,"ltr"
"407","0000000000000000009d_0",2841.54,2764.539,3718.5432,3400.0483,3184.232,3823.0269,3871.106,3660.7432,4144.854,3395.9902,3640.083,3713.5469,2806.3254,3939.0366,3574.3691,3890.725,3456.224,3225.207,3712.4512,3973.1035,4125.6035,3400.1716,3894.9297,2985.5205,4252.708,4503.882,4261.974,2723.535,2732.363,3385.3542,4039.2385,3425.6304,3345.0884,NA,407,"ltr"
"408","0000000000000000009e_0",2686.2698,3229.9712,3572.214,3184.5854,3059.4573,3284.4402,3074.64,3289.2441,3001.8767,3001.5522,3203.5652,1507.7878,2375.3984,1276.1642,1058.9264,1155.2206,1211.9415,1063.1938,2257.1006,3828.434,2469.0137,1711.8124,3501.7078,3035.0198,3209.349,3390.8435,3303.767,3102.1406,2139.766,3133.2634,3972.2021,2383.8345,3789.5198,NA,408,"ltr"
"409","0000000000000000009f_0",2067.79,2187.1655,2161.611,2284.733,2389.317,2235.9453,2329.1318,2217.473,2179.241,2235.555,2219.893,2316.5437,1951.1979,2201.0222,2210.9395,2273.2178,2243.659,2165.5112,2142.4355,2134.306,2147.4314,2296.8542,2332.7085,2211.626,2222.3735,2407.9968,2396.6006,2212.4038,2148.7566,2102.956,3118.8655,2461.623,2304.0527,NA,409,"ltr"
"410","000000000000000000a0_0",2542.3933,3239.8337,3671.7563,3084.6282,3130.7266,3545.636,3275.953,3580.3223,3209.8828,3209.562,3791.776,1163.9315,2420.2717,1158.9215,896.0504,1346.8467,1155.4529,1071.8031,3248.0522,3306.701,2947.41,2636.647,3447.703,3427.6592,3333.003,3063.0933,3266.2266,3528.034,2147.6423,3218.8218,3299.7256,2371.5435,3819.5588,NA,410,"ltr"
"411","000000000000000000a1_0",2752.8877,3151.8723,3426.8647,3275.7134,3640.5122,2978.1062,3234.839,3288.313,3349.1233,3010.8228,3057.5908,2889.686,2249.505,2709.35,2912.6934,3350.3901,3103.421,2626.8174,2907.1475,2837.7542,2759.7627,2428.3875,3303.043,2961.0242,2901.3413,2692.6565,2555.2766,2127.204,2628.6382,3330.3003,3222.349,1677.9126,3412.5894,NA,411,"ltr"
"412","000000000000000000a2_0",4750.961,4702.067,3210.1792,3262.1968,3153.334,3252.6587,3017.1228,3075.566,3394.325,3702.2788,3626.3428,3142.4233,4686.303,3233.9949,3128.359,3241.8462,2863.4395,3111.291,3183.6353,3145.2983,2951.8704,3909.026,4356.631,4281.8945,3434.0115,3302.2644,3292.3567,4030.1814,3991.0146,4024.6367,3635.375,3275.0864,3625.8274,NA,412,"ltr"
"413","000000000000000000a3_0",2121.254,2365.2097,2795.8394,2730.3252,2606.2234,2273.0903,2919.6575,3219.1367,2776.045,2813.7112,3184.262,3192.5164,1965.5144,3090.7334,3155.2693,2981.2,3046.2583,2782.8682,3677.4546,3330.0156,3517.5,4427.7695,3437.9407,2119.1052,3104.5366,3271.8484,2465.9585,1574.2582,1990.8541,2236.3057,3056.3188,2732.793,2966.2988,NA,413,"ltr"
"414","000000000000000000a4_0",3632.289,3474.644,3786.247,3870.851,4162.949,4034.5532,3736.9434,3494.2227,3358.4116,3075.9277,3736.0356,3734.2903,4767.258,3892.2646,3915.5916,4175.468,4353.199,3939.3083,4148.299,4305.2207,4057.291,4846.5444,4642.3726,4435.359,4673.3984,4907.0635,5035.7026,4308.2217,4178.7715,3603.226,4225.887,4102.7295,4058.195,NA,414,"ltr"
"415","000000000000000000a5_0",3110.8472,4393.9473,3297.9775,3252.4756,3320.0225,3110.8777,3279.7944,3077.586,3146.146,3480.4814,3295.2144,3104.7642,4088.1826,2969.553,3015.0815,3072.336,2857.8574,2818.4666,3034.0881,3002.083,3019.822,3101.183,3215.5942,3914.0227,2898.5442,2833.98,3084.901,3483.8657,3796.8528,3542.7546,3483.1172,3241.6697,3527.709,NA,415,"ltr"
"416","000000000000000000a6_0",2449.908,3099.945,2995.5525,3411.1838,3321.212,3281.2417,3012.9377,2952.665,3021.0852,3048.8608,3142.3298,3260.2278,2139.7927,2956.9314,3075.0354,3173.7476,3533.7986,3333.996,3782.49,3744.685,3689.54,4292.159,3689.6938,2838.4038,3982.9246,3476.7522,3872.217,3174.21,3119.1367,2878.4023,3111.268,3814.2734,3395.4521,NA,416,"ltr"
"417","000000000000000000a7_0",2676.5347,3219.787,2675.1074,2543.573,3027.2195,2553.241,3296.894,3976.1357,2900.797,3191.8596,2486.6162,3033.335,2641.6213,2431.413,3059.649,3638.045,3183.981,2270.1323,2677.0044,3100.8594,2932.1777,2399.7302,3880.1025,2687.7312,3733.9395,2900.4092,3748.3823,2653.8716,3321.5247,2235.8574,2133.1597,2427.5317,2479.2139,NA,417,"ltr"
"418","000000000000000000a8_0",3151.1416,2955.4102,2939.26,3466.602,3521.9333,3158.7456,3516.084,3249.3052,3372.2476,3507.853,3317.3372,3624.0444,2793.8538,3776.8286,2547.6682,3145.5422,3280.7563,3016.2866,3315.0583,3165.803,3272.6265,3193.4568,3411.505,3498.2957,3367.966,3096.6128,3194.7964,3826.4202,3594.8738,3385.9055,3625.0498,4050.5996,3322.1558,NA,418,"ltr"
"419","000000000000000000a9_0",2795.2546,2938.7495,2545.4521,2920.4883,3240.621,3020.352,3108.7163,3254.726,3395.4412,3526.287,3574.6956,3278.5527,2741.1907,3227.2798,3148.2905,3470.0635,3102.157,3126.895,3150.506,3114.2654,3226.0454,3472.4521,3707.589,3200.265,3576.6606,3662.1895,3812.2488,3029.8606,3156.2278,2939.6353,3288.547,3150.989,3189.419,NA,419,"ltr"
"420","000000000000000000aa_0",971.6814,1670.5201,774.1404,1456.7683,1127.656,1845.0725,1390.4805,1795.477,1573.7637,1846.9541,1706.6597,1728.8562,1867.4751,1423.3531,1136.0356,2015.3536,1976.4176,1411.0187,1723.2677,1738.9241,1847.2216,963.1416,1847.6938,2226.4546,1855.0192,1497.957,1611.195,1119.6428,2103.5286,1380.2615,2057.965,2035.0659,1881.789,NA,420,"ltr"
"421","000000000000000000ab_0",3016.1592,2767.0571,2580.8284,1467.9368,2138.5886,1791.6392,3024.7197,2904.1523,2883.272,2346.6733,2432.1106,3274.994,2544.401,3424.5806,3517.555,3453.691,3225.3408,2067.0056,2586.5986,3120.6582,2416.3767,3071.0317,3676.3386,2797.8616,3154.8433,2821.9102,3319.5366,3310.7227,3215.895,3403.2388,4170.957,3317.6985,3489.5225,NA,421,"ltr"
"422","000000000000000000ac_0",2712.628,3132.2998,3244.7222,3645.987,3485.1748,2553.256,2658.2842,3202.676,3650.3208,3420.494,3193.1663,3141.1343,3964.9268,3346.8665,3454.6138,2936.2854,3856.35,2317.9941,3373.008,3510.7249,3369.2964,4203.217,3601.8325,3391.2607,3329.6423,3098.8108,3678.1694,3217.129,3974.8462,3800.2673,3157.5508,3265.519,3108.3652,NA,422,"ltr"
"423","000000000000000000ad_0",3043.8958,3344.0474,3718.1797,3638.601,3516.521,2997.1973,2512.7993,2857.7021,3841.694,2874.1985,2973.1743,2913.9272,3032.1406,3427.0967,3274.671,2864.696,3557.4888,2742.697,3130.483,3190.9202,2832.511,2844.1099,2906.2148,3599.933,3100.0596,2755.6277,3063.1138,3667.3013,4610.3853,4188.882,3061.9924,2809.6123,3389.1846,NA,423,"ltr"
"424","000000000000000000ae_0",2617.2222,3367.5496,3792.104,3708.6006,3516.9727,3591.5781,3819.8296,4026.903,3761.4795,3816.7915,3764.1294,3599.7593,2572.9858,3564.5854,3282.962,3610.663,3747.8435,3060.9995,3637.912,3120.3765,3648.9255,4251.935,3992.9023,2952.4824,4000.417,3547.8086,3948.1768,2371.5906,3011.007,2993.3384,3623.3481,2959.5247,3813.2046,NA,424,"ltr"
"425","000000000000000000af_0",4106.906,4155.8516,4203.6685,4162.154,3967.8662,4590.6187,4223.5986,4534.296,4337.371,4556.228,4269.073,4339.049,4074.7505,4258.908,3741.8843,4248.0444,4028.0193,3416.9175,3295.0515,3475.195,3533.1545,3106.4832,4327.574,3881.5872,4497.703,4298.5938,4191.417,3918.9417,4028.216,3623.91,4003.314,3689.4526,4338.5547,NA,425,"ltr"
"426","000000000000000000b1_0",2712.7231,2930.3264,2661.709,2245.7993,2587.012,1981.7969,3174.5293,2961.1382,2684.8618,2323.198,1979.2019,2723.2546,2627.5642,2991.9475,3369.8018,3345.9348,2998.4675,2235.8894,2833.8274,3270.9907,2546.2183,2859.2554,3654.11,2850.6936,3410.7598,2534.8135,3477.4998,2873.1714,3236.5105,2919.236,2144.9805,2855.0723,2852.5781,NA,426,"ltr"
"427","000000000000000000b2_0",3229.9575,3250.1384,3356.9675,3850.0444,3659.2024,3556.3325,3496.741,3506.6538,3603.673,3541.3665,3470.5093,3356.7395,2967.765,3161.0781,3359.769,3522.672,3377.6284,3385.4111,3360.2627,3582.154,3551.2175,3617.9736,3523.1455,3001.0127,3698.4832,3611.7065,3670.9893,3427.7998,3625.0762,3743.0728,3788.5615,4080.025,3792.0151,NA,427,"ltr"
"428","000000000000000000b3_0",3461.1355,2800.3037,3497.521,3071.6055,3360.8562,3820.4373,3146.6135,3634.4214,3600.746,3498.6372,3438.756,3503.3335,3129.2075,3044.445,3632.645,3829.1392,2887.5261,2758.0576,3128.546,3642.011,3499.792,3946.8516,4158.126,2511.663,3832.0044,3495.3147,3810.5845,2487.8718,2572.221,2731.937,2663.1663,2405.1704,3001.9236,NA,428,"ltr"
"429","000000000000000000b4_0",3948.989,3733.8252,2680.0957,3775.8037,3213.4973,3711.0706,3514.3386,3712.4658,4029.8628,3544.7632,3774.8762,3807.5107,3324.6096,3824.3638,4049.1777,4017.9004,3746.144,3543.0205,3766.791,3562.875,3561.6426,4189.711,3917.7515,3813.014,4031.1472,3858.8066,4122.266,3427.2788,3043.3762,3544.4534,4116.456,3984.1724,3676.3452,NA,429,"ltr"
"430","000000000000000000b5_0",2943.9954,3377.9988,3313.3674,3024.2886,3688.034,3256.3655,3123.4172,3431.9626,3363.928,3475.4585,3363.6184,3256.6987,3185.4033,3299.4993,3024.7227,3353.039,3263.3545,2934.1418,2970.8062,2975.9785,3104.9148,2354.339,3249.3533,3534.2307,3097.963,3441.4048,3502.1338,3442.5505,3999.08,3521.8235,4425.2334,3489.4226,3343.9758,NA,430,"ltr"
"431","000000000000000000b6_0",3440.9954,3564.0679,3687.4802,3978.783,3513.6436,3469.0186,3705.9492,3466.886,3449.2354,3358.3284,3682.1997,3673.2427,3510.6958,3552.5752,3578.2373,3779.1777,3696.2742,3806.5193,3510.546,3867.6455,3537.739,4104.1177,3629.266,4097.17,3621.5474,4331.567,3852.479,3980.7651,3879.5698,4157.987,4089.611,3869.7314,3544.5205,NA,431,"ltr"
"432","000000000000000000b7_0",1642.8817,2027.8259,1597.0306,2087.9136,2360.6023,1879.07,2043.039,2067.5986,2095.8604,1953.5342,2113.0234,1986.7292,1891.0936,1914.5742,1890.3076,2110.0422,1877.6511,2016.2285,1953.7242,2007.9773,2208.6653,1616.0862,1698.895,1716.6554,1468.4009,1621.8383,1662.8073,1967.7714,1996.4424,2424.0835,2549.6191,1892.4004,1543.6606,NA,432,"ltr"
"433","000000000000000000b8_0",3558.3394,3127.562,3685.337,3545.3777,3160.656,3686.9604,3603.2869,3831.9128,2580.3967,2952.185,3814.828,3356.3025,2392.3696,2608.4695,2494.3733,2588.9814,2988.468,2922.2754,3110.3047,2897.0745,3646.0977,2416.2305,3369.5398,3016.031,3415.8394,2907.0828,3240.9097,2938.5752,3507.5286,3696.4023,4192.883,2877.9722,3755.1382,NA,433,"ltr"
"434","000000000000000000b9_0",2677.545,2706.0547,2446.3213,2671.564,2550.8262,3306.7063,2948.572,3303.3704,3605.542,3224.859,3490.4229,2670.064,2447.0225,2649.3547,3061.6765,3190.2993,2692.7852,2729.2815,2927.3906,3408.7449,3277.6206,3170.669,4155.7856,3048.4417,4039.559,2853.8704,3590.4724,2512.2878,2546.1877,2840.809,2987.991,2927.012,2569.3896,NA,434,"ltr"
"435","000000000000000000ba_0",2314.2134,2509.5566,2330.5625,2659.9797,2751.2358,2437.949,2718.092,2720.9778,2832.2288,2948.1084,2928.4622,2837.188,2459.021,2426.719,2257.385,2519.73,2376.6487,2325.2627,2399.1235,2532.711,2665.8918,2950.4043,2850.5337,2774.387,2993.7407,2904.8616,2856.4365,2553.7769,2776.167,2429.7773,2992.9885,2852.5308,2672.0078,NA,435,"ltr"
"436","000000000000000000bb_0",3411.8252,3009.0757,3248.4468,3206.482,2946.3696,3021.7222,3315.4966,3205.4287,3155.5742,3201.8364,3065.2166,3230.4106,3131.104,3267.6812,3320.4946,3103.8552,3141.0117,3364.9402,3164.0896,3099.587,3178.3904,3414.196,3114.321,3216.4639,3340.0051,3301.3977,3302.8022,3256.825,2898.1445,3147.4814,3400.2305,2792.0703,2984.791,NA,436,"ltr"
"437","000000000000000000bc_0",3286.757,3786.4805,4166.0044,3622.55,3432.559,3787.011,3712.893,3445.24,4836.3867,4631.1294,4112.349,3928.2217,3097.682,4018.0154,3814.0688,4235.468,3796.4187,3397.4673,3049.7437,3926.709,3737.6501,4774.5415,4384.966,3303.58,4089.692,4499.568,4451.59,3403.9497,3900.8645,3618.952,3974.0422,4209.2856,3660.2231,NA,437,"ltr"
"438","000000000000000000bd_0",3393.481,3500.1628,3442.2656,4044.893,4035.8481,4195.5063,3734.711,3880.683,3721.9197,4024.0361,3995.2864,3791.729,3644.156,3725.9224,3313.749,3625.483,3415.6758,3412.3599,3583.9434,3078.3857,3262.3315,3361.7886,3570.9858,3550.8455,3517.9878,3357.9785,3356.9207,3594.57,3545.3862,3302.2358,4443.102,3832.804,4536.422,NA,438,"ltr"
"439","000000000000000000be_0",2606.8901,2794.834,2603.8403,2986.6235,2752.837,3251.7402,2965.4653,3189.9307,3019.27,3085.8484,3144.785,3272.1162,2724.547,3233.6875,3220.1714,3155.0764,3100.4778,3162.3665,3240.3909,3074.4294,3145.9858,3377.5083,3243.167,3209.371,3378.475,3134.337,3154.505,3037.1414,2924.2617,2750.2092,3444.3203,3222.313,3261.9023,NA,439,"ltr"
"440","000000000000000000bf_0",3076.4675,3462.6758,3500.9543,3397.252,3297.9316,2991.438,3270.2231,3062.5854,4664.1074,4561.9165,4119.0225,3993.8015,2958.1257,3650.8533,3764.3086,4236.2793,3684.9836,3301.2822,2738.5547,3908.5542,3782.4695,4656.6436,4400.5947,3421.8357,3262.6936,3962.0732,3702.6794,3430.74,4049.024,3823.391,3679.4363,4109.6763,4237.1826,NA,440,"ltr"
"441","000000000000000000c0_0",2981.4302,4377.2544,2763.5825,2650.343,3084.9546,3111.6304,3126.1094,3161.8135,3482.1453,3667.8503,3910.014,3765.3481,3273.02,3550.4922,3407.6472,3644.4639,3058.5598,3215.7507,3113.169,3715.7227,3450.1787,4530.1475,4159.378,3337.42,3971.0576,4034.1133,4157.2637,3155.7622,3261.9275,2737.9883,3034.9731,2945.0776,2803.9836,NA,441,"ltr"
"442","000000000000000000c1_0",2616.0127,2680.686,2307.3994,2778.1638,2670.3154,2950.5159,3290.7627,2990.3408,3021.1973,3059.023,3056.4482,3103.5786,2726.9453,3153.978,3020.626,3228.86,3203.7307,3178.4202,2877.9224,3093.8716,3284.0896,2993.5513,3032.2524,3089.838,3241.33,3333.358,3328.769,2554.0051,2985.995,2734.7651,3128.626,3120.4194,3104.5625,NA,442,"ltr"
"443","000000000000000000c2_0",3885.3047,2790.5737,3188.6367,3073.9648,3375.1711,3323.4177,3093.5935,3451.5808,3464.7966,2862.0786,4004.9016,3521.524,2187.1128,3433.52,3315.7373,3626.5388,2625.7039,2426.0662,3299.097,3459.398,3100.504,3546.3682,2961.086,2893.2876,3821.7888,3402.257,3740.8647,2871.574,2221.4783,2663.3596,3192.8896,2971.6943,3826.4116,NA,443,"ltr"
