"","system.index","Wetness","Wetness_1","Wetness_10","Wetness_11","Wetness_12","Wetness_13","Wetness_14","Wetness_15","Wetness_16","Wetness_17","Wetness_18","Wetness_19","Wetness_2","Wetness_20","Wetness_21","Wetness_22","Wetness_23","Wetness_24","Wetness_25","Wetness_26","Wetness_27","Wetness_28","Wetness_29","Wetness_3","Wetness_30","Wetness_31","Wetness_32","Wetness_4","Wetness_5","Wetness_6","Wetness_7","Wetness_8","Wetness_9",".geo","CID","class"
"596","0000000000000000005d_0",-1887.471,-1727.6951,-1887.8818,-1810.6195,-2017.1954,-2226.5576,-2119.3257,-2279.7524,-2241.3843,-2574.026,-2193.2524,-2031.9443,-1420.8604,-1878.7317,-2391.1738,-2635.44,-1820.8472,-2265.7642,-2161.0928,-2596.8374,-2491.374,-1509.2917,-1527.19305,-1712.5197,-1219.3065,-1805.4881,-1248.82305,-1590.1959,-1753.7905,-1899.7715,-1748.9865,-1503.4543,-1980.3936,NA,596,"oth"
"597","0000000000000000005e_0",-1377.6499,-1546.8992,-1404.0636,-1508.3173,-1339.6826,-1589.8357,-1454.7614,-1965.3708,-1730.785,-1876.9719,-1867.2476,-1817.5764,-1393.2079,-1792.6033,-2421.4143,-2240.6287,-2133.2532,-1850.211,-1972.7122,-2239.2285,-2646.5154,-1243.779,-1225.2761,-1378.5028,-1043.53765,-1351.1437,-1052.2945,-1102.5619,-1490.0885,-1293.3054,-1440.7336,-1257.608,-1467.9141,NA,597,"oth"
"598","0000000000000000005f_0",-1510.791,-1673.982,-1697.3079,-1631.5159,-1512.6155,-1781.8351,-1795.4489,-2431.712,-2068.2576,-2290.2603,-2232.2378,-2216.9236,-1688.3918,-2046.4434,-2217.6125,-2349.3218,-2086.0225,-2017.6664,-2220.6863,-2445.648,-2762.5566,-1611.1126,-1428.95085,-1574.107,-1228.5378,-1516.84985,-1337.7777,-1267.294,-1572.9797,-1443.2297,-1414.1136,-1478.5933,-1737.8949,NA,598,"oth"
"599","00000000000000000060_0",-1624.0693,-1271.9487,-1122.1046,-1204.6964,-1503.269,-1572.94,-1481.0063,-2434.9822,-1910.6992,-2044.4645,-1974.0713,-1514.7676,-903.4226,-1527.7865,-1806.7578,-1849.44,-1789.9381,-1662.0542,-1386.559,-2128.7766,-1948.2393,-688.82615,-779.57515,-1389.3439,-872.8484,-1186.8662,-330.4935,-871.98096,-1413.8506,-1155.1703,-1156.4962,-1079.2831,-1231.3258,NA,599,"oth"
"600","00000000000000000061_0",-2066.0393,-1931.1001,-1969.1663,-2233.5723,-2448.7832,-2400.3943,-1579.876,-2964.0317,-2701.4414,-2769.987,-2860.5193,-2413.1055,-1857.3766,-2312.3525,-2752.419,-2660.6638,-2541.724,-2609.271,-2703.5342,-2393.456,-2980.0952,-1882.61675,-1615.7341,-2262.1995,-1705.9044,-1570.17565,-1736.9372,-1828.4036,-1903.3677,-2452.1138,-2168.187,-2081.4001,-2080.7825,NA,600,"oth"
"601","00000000000000000062_0",-1768.8016,-1960.2501,-1940.2396,-2064.3347,-2375.1826,-2551.3909,-1841.2986,-2669.9414,-2827.1074,-2835.4895,-2846.9006,-2527.5212,-1895.124,-2349.718,-2576.9155,-2716.8618,-2799.5095,-2655.5615,-2723.747,-2528.4265,-2933.932,-1894.1029,-1835.61305,-2389.5579,-1791.1586,-1644.069,-1765.4131,-1676.4119,-2066.3472,-2092.4556,-2035.52,-2357.9766,-2126.6887,NA,601,"oth"
"602","00000000000000000063_0",-907.7558,-1221.0247,-813.2837,-730.3954,-1351.0337,-1505.7482,-1232.8904,-1439.2205,-1340.1434,-1567.9402,-1312.409,-1259.373,-823.1709,-908.9689,-1062.6198,-1420.0468,-1637.234,-1372.4216,-1232.3448,-1444.1364,-1876.04,-852.53605,-760.237,-904.9769,-757.2832,-746.9933,-648.9968,-960.1976,-1209.301,-980.9629,-1317.031,-1160.0667,-890.052,NA,602,"oth"
"603","00000000000000000064_0",-1730.5544,-1444.1859,-1068.5352,-1181.8435,-1711.0914,-1618.7369,-1094.0475,-2089.154,-1819.6398,-1741.794,-2109.5703,-1729.0825,-1207.542,-1611.4204,-1660.9098,-1763.2677,-1747.8287,-1799.4573,-1588.7664,-1782.6259,-2034.768,-1114.5205,-1032.83185,-1477.9797,-1102.8343,-774.5329,-755.67145,-1239.1947,-1379.772,-1385.1501,-1126.2588,-883.4385,-1292.1582,NA,603,"oth"
"604","00000000000000000065_0",-2212.078,-2419.9902,-2048.8704,-2343.23,-2395.6265,-2478.6794,-1913.8035,-2887.116,-2404.9214,-2292.3472,-2917.7053,-2312.2222,-2046.3258,-1999.366,-1925.0627,-2055.428,-2377.44,-2379.4895,-2213.4036,-2406.6284,-2599.1914,-1432.4783,-1397.7791,-2283.7664,-1409.0715,-963.1647,-1280.2342,-2189.9492,-2552.8467,-2476.7217,-1967.9211,-1706.9097,-2313.2961,NA,604,"oth"
"605","00000000000000000066_0",-2402.9705,-2120.6992,-1987.0824,-2285.981,-2391.6309,-2265.2915,-1535.1776,-3004.5303,-2527.7068,-2144.8047,-3194.1724,-2574.6162,-1837.7521,-2368.3506,-2183.3516,-2498.9316,-2340.403,-2277.8147,-2275.6113,-2201.383,-2405.6838,-1637.04305,-1479.7128,-2300.576,-1551.2849,-834.33745,-1036.2203,-1930.7391,-2095.5276,-2351.4004,-1971.8292,-1605.9939,-2388.3162,NA,605,"oth"
"606","00000000000000000067_0",-1389.4137,-1346.9191,-1647.1312,-1805.2302,-1731.7196,-1588.9498,-1651.0634,-1922.4044,-1945.9347,-1990.5092,-1806.6143,-1381.8834,-1104.3188,-1780.2955,-1830.8323,-1783.6707,-2091.6477,-1485.7511,-1515.5872,-1871.5026,-2095.0798,-926.3712,-818.96315,-1471.9438,-970.2388,-995.8254,-1055.82435,-1483.8326,-1739.243,-1351.8807,-1783.4537,-1968.0205,-1662.5853,NA,606,"oth"
"607","00000000000000000068_0",-1136.7002,-881.1218,-1270.6599,-1384.2379,-1465.607,-1288.6923,-998.2628,-2007.0127,-1994.5714,-1720.798,-1785.0217,-1677.2854,-659.0592,-1595.8977,-1809.0358,-1498.6699,-1924.0092,-1591.9938,-1350.4948,-1914.0847,-1901.6445,-1213.4378,-579.8476,-1180.0125,14.9438500000001,-889.0033,-865.4801,-1070.6941,-1464.1846,-1135.9961,-1365.8792,-1501.8093,-1395.6807,NA,607,"oth"
"608","00000000000000000069_0",-1117.2567,-923.2886,-1374.6833,-1407.4429,-1599.7651,-1487.124,-1135.1833,-2338.5254,-1811.4479,-1781.2178,-1880.7273,-1522.0833,-728.9391,-1567.4991,-2046.1759,-1670.7411,-2204.168,-1729.9722,-1383.131,-2017.1072,-2207.6125,-1170.9628,-638.82855,-1184.0049,116.9328,-1018.9246,-930.4516,-1041.0526,-1579.2896,-1199.479,-1423.7177,-1583.2845,-1446.4479,NA,608,"oth"
"609","0000000000000000006a_0",-2377.3193,-2492.1946,-3402.7402,-2291.6138,-1726.4637,-2025.666,-2062.35,-2772.4639,-2430.875,-2254.3604,-2494.441,-2516.0164,-1032.3121,-2842.4905,-3080.6802,-2839.9888,-2780.678,-2325.1396,-2616.517,-2717.6382,-3038.715,-1046.597,-1056.1225,-1868.5458,-1135.9506,-598.8266,-411.5886,-1425.748,-1565.8817,-2426.5947,-2139.307,-1096.3925,-1812.1238,NA,609,"oth"
"610","0000000000000000006b_0",-2254.808,-2222.245,-1568.422,-1668.5919,-1759.5515,-2105.3408,-1958.9691,-2274.9695,-1760.2178,-2225.4014,-2033.3828,-1325.1115,-1839.7872,-1735.5504,-2013.5024,-1864.9078,-1671.7874,-1301.2148,-1880.8289,-1890.603,-1965.4092,-1017.956,-594.76295,-2345.7617,-509.69015,-349.554,-510.3073,-1943.4891,-2261.1035,-2176.0808,-1330.6792,-1893.1959,-1825.9368,NA,610,"oth"
"611","0000000000000000006c_0",-1997.5902,-1820.3695,-2180.5332,-2101.0044,-1372.533,-2457.336,-2462.5713,-2798.611,-2173.0757,-2286.4534,-2283.871,-2254.3845,-1919.2369,-2232.7095,-2643.6973,-2301.4214,-2456.246,-1984.3191,-1835.6582,-2856.3213,-2787.9392,-1496.3009,-809.9214,-1935.4493,-1160.81775,-940.1702,-594.5267,-1690.2715,-1688.0967,-1892.6444,-2045.668,-2220.4846,-1694.9031,NA,611,"oth"
"612","0000000000000000006d_0",-1618.5742,-1470.1633,-1707.137,-1353.4036,-1199.1654,-1647.4486,-1595.5925,-1684.7625,-1819.1616,-1498.1785,-1623.148,-1254.8835,-1251.7404,-1522.5055,-2715.2295,-2535.9758,-2327.3103,-2185.7224,-2386.5503,-2258.37,-2600.9707,-1095.492,-799.45835,-1556.7056,-1017.9483,-494.2685,-972.0704,-1096.2614,-1398.0925,-1558.2964,-1712.4375,-1884.9098,-1794.792,NA,612,"oth"
"613","0000000000000000006e_0",-1638.8044,-1569.2234,-1520.4718,-1292.1477,-1190.6569,-1878.0337,-1860.8357,-1785.8828,-1788.6797,-1801.327,-1871.9961,-1925.2563,-1234.71,-2117.0374,-2321.0515,-2278.9238,-1952.9065,-1757.4817,-1767.0067,-1728.6906,-2193.5415,-1044.2143,-775.9058,-1370.584,-861.722,-818.64225,-1090.6835,-1124.9788,-1667.8115,-1552.0958,-1626.8801,-2055.3894,-1476.3237,NA,613,"oth"
"614","00000000000000000071_0",-2660.6902,-2108.0986,-1551.107,-1660.0479,-1122.0945,-1765.592,-1647.2783,-1796.169,-2692.9397,-2544.899,-1824.2212,-1977.8352,-1669.4968,-1908.1945,-2066.5405,-1889.9106,-1664.0541,-1420.7101,-1650.7174,-1817.8817,-2522.7798,-942.8525,-726.9172,-1697.2754,-184.9782,-526.8119,-1079.784,-1283.71,-1410.744,-1296.2288,-1549.9458,-1679.0483,-1461.1405,NA,614,"oth"
"615","00000000000000000074_0",-1081.9425,-835.8633,-744.2177,-941.0459,-691.3103,-1091.2771,-1142.4987,-1449.3768,-1883.222,-1297.8455,-1671.9558,-1394.966,-755.8396,-1355.691,-1359.3486,-1558.9695,-1534.5476,-1335.2197,-1286.7444,-1211.6617,-1513.0454,-169.9955,-190.80705,-1101.7521,-74.7331,-145.85935,-146.0286,-885.7483,-898.1317,-923.8011,-921.6531,-973.8365,-920.3618,NA,615,"oth"
"616","00000000000000000075_0",-1080.0786,-1098.1399,-1294.4602,-1166.6238,-1053.9702,-1163.3015,-1392.1929,-1698.7562,-1975.033,-1845.6254,-1523.0682,-1425.9038,-1040.4579,-1286.7638,-1464.5381,-1438.7947,-1128.6812,-1183.6427,-1417.6368,-1662.2,-1730.2793,-678.7385,-624.76645,-1174.3911,-546.7695,-547.84305,-512.155,-794.1214,-1309.6368,-1193.9294,-1259.8566,-1068.0588,-1411.9554,NA,616,"oth"
"617","00000000000000000076_0",-991.2001,-1050.4218,-1408.872,-1056.9415,-993.4914,-1283.6445,-1437.073,-1756.821,-1712.0054,-1523.5437,-1228.8947,-1328.8502,-1034.843,-1193.2278,-1807.706,-1575.9888,-1515.1179,-1368.6332,-1947.2804,-1669.7568,-1936.6375,-1270.6967,-1103.3373,-1042.5457,-722.5001,-45.4357000000001,-684.564,-798.8115,-1196.4957,-1361.5166,-1046.719,-1151.8307,-1527.715,NA,617,"oth"
"618","00000000000000000077_0",-954.33496,-971.1427,-1542.8943,-1122.1985,-1676.1277,-1228.7706,-1590.978,-1830.6765,-1858.5933,-1577.4938,-1769.1445,-1370.2754,-1045.6257,-1336.3907,-1633.0442,-1851.3058,-1489.5306,-1367.8125,-1360.6587,-1729.14,-1721.5503,-851.87045,-605.2378,-1353.7272,-497.5444,-607.0632,-854.0528,-876.6732,-1201.6895,-1098.4877,-1534.6472,-1624.4326,-1200.0778,NA,618,"oth"
"619","00000000000000000078_0",-2138.7266,-1492.8774,-1723.3999,-1675.7656,-1615.5826,-1673.655,-1408.8848,-2095.6438,-1908.1449,-1745.6442,-1829.024,-1874.1665,-1239.5117,-2116.1604,-2273.3635,-1853.4478,-2528.8887,-2392.0503,-1203.3171,-1754.884,-2065.4138,-1252.9325,-840.6372,-1635.6355,-1043.8032,-1220.9601,-1152.3425,-1200.7632,-1677.9219,-1435.4194,-1810.6427,-1247.0201,-2001.3474,NA,619,"oth"
"620","00000000000000000079_0",-919.3394,-1346.2206,-978.923,-734.8974,-1115.3883,-1461.79,-1199.4694,-1694.1556,-1684.5164,-1525.6332,-1513.158,-1257.7242,-1070.2094,-1161.5446,-1476.4414,-1365.9155,-1599.9233,-1294.2334,-1413.4509,-1571.5836,-1926.363,-1243.6803,-694.0406,-1524.8123,-756.0622,-539.6984,-579.01825,-1108.3412,-1432.3553,-1057.9144,-1229.8369,-1109.4158,-1509.1183,NA,620,"oth"
"621","0000000000000000007a_0",-1996.3208,-1453.7961,-1820.5109,-1413.827,-1704.0442,-2120.7722,-1870.0099,-2369.6196,-2783.9763,-2138.8828,-2529.0815,-2075.1992,-1137.0356,-2091.7847,-2017.49,-2128.2432,-2140.2456,-2110.7253,-1704.9893,-1990.5135,-1948.4733,-1723.2197,-1141.0011,-1892.2079,-1101.9194,-707.6843,-1026.9553,-1289.7009,-1591.8322,-1526.3201,-1561.1176,-1574.4249,-1790.6453,NA,621,"oth"
"622","0000000000000000007b_0",-1195.6433,-1384.9309,-1104.6823,-1025.5112,-1168.7799,-829.3596,-1280.6812,-2067.195,-2223.039,-1741.9915,-1773.508,-1294.8005,-1137.6023,-1292.3201,-1545.4779,-1533.9174,-1478.7675,-1405.1053,-1546.4712,-2079.7056,-2014.023,-511.8307,-1634.4517,-1326.6018,-318.11495,-218.40865,-637.6629,-640.5416,-1253.2799,-996.9534,-1221.6023,-1230.7805,-1560.6575,NA,622,"oth"
"623","0000000000000000007c_0",-1417.5706,-1189.761,-1029.478,-925.1078,-1051.4556,-1000.3471,-1038.3259,-1634.2246,-1645.904,-1425.8168,-1494.7443,-1478.1272,-1057.7771,-1505.4418,-1929.7382,-1645.97,-1719.8187,-1412.781,-1563.9436,-1833.9897,-1675.5757,-740.2512,-1011.285,-1183.1283,-490.7492,-312.2843,-403.5953,-810.8716,-1012.0977,-1135.5734,-597.8385,-1045.7162,-1222.7224,NA,623,"oth"
"624","0000000000000000007d_0",-984.40906,-1210.3291,-963.3213,-905.56555,-1124.0428,-1128.4482,-959.9298,-1374.1105,-1559.1991,-1549.02,-1741.2094,-1432.8158,-981.3458,-1289.9475,-1375.0822,-1486.9502,-1558.2405,-1354.2617,-1424.1617,-2135.6655,-1896.8024,-537.0199,-415.3685,-1227.6696,-965.7717,-219.46225,-459.2558,-1064.0662,-1282.2524,-961.50757,-2139.5293,-961.1017,-1046.795,NA,624,"oth"
"625","0000000000000000007e_0",-1430.2827,-1092.0386,-870.7254,-928.44714,-993.8095,-925.1014,-912.3142,-1428.4694,-1566.4424,-1513.4108,-1627.5764,-1338.1768,-980.7888,-1244.801,-1375.2551,-1499.7218,-2059.6858,-1352.6088,-937.42535,-1608.86,-1735.1868,-1307.25035,-980.7149,-1153.4521,-144.2554,-750.9355,-700.21165,-983.48376,-1627.9008,-857.2586,-1805.7748,-1048.871,-1095.9817,NA,625,"oth"
"626","0000000000000000007f_0",-2338.588,-2177.6658,-2516.488,-1751.8071,-1836.1774,-2240.743,-2391.163,-2514.073,-2669.1226,-2674.375,-2494.53,-2512.715,-2079.5725,-2458.8604,-2637.598,-2478.465,-2385.2725,-2398.1658,-2236.24,-2352.7615,-2552.2917,-1392.59935,-1202.3287,-2036.3501,-1327.67265,-1213.3385,-1359.3931,-1527.5942,-2456.9556,-1798.0343,-1932.0151,-1891.2712,-2200.6467,NA,626,"oth"
"627","00000000000000000080_0",-1032.0725,-761.0157,-1398.2158,-1057.4814,-1300.4408,-1162.7876,-1623.5125,-1692.9552,-1790.5681,-1689.8953,-1690.0549,-1361.5919,-832.9196,-1320.169,-1597.1414,-1941.7241,-1684.8505,-1266.4724,-1671.6116,-2149.541,-1848.0803,-916.58335,-862.6363,-1032.7264,-790.5496,-620.09305,-778.61,-782.0525,-1120.4648,-1325.6805,-1389.397,-989.04175,-1534.8583,NA,627,"oth"
"628","00000000000000000081_0",-1612.3108,-2116.3474,-1001.3585,-948.9822,-1583.5826,-1361.3638,-1187.8951,-1688.0736,-1673.7806,-1775.5345,-1628.9762,-1347.1189,-932.1912,-1333.7676,-1655.9681,-1733.6913,-1304.6613,-1185.3666,-1593.1334,-2333.2383,-1426.5442,-1274.62095,-1284.0443,-1108.9784,-808.40865,-956.40115,-1152.8041,-466.64288,-1025.3964,-1046.3398,-486.2312,-1083.7753,-1288.6001,NA,628,"oth"
"629","00000000000000000082_0",-2055.6694,-2672.3948,-1744.199,-1453.2676,-2058.8096,-2050.3281,-1897.5947,-2802.9814,-2931.3599,-2467.2124,-2329.1587,-2327.493,-1882.4998,-2203.0215,-2558.3262,-2685.6802,-2269.2405,-1976.7834,-2131.6562,-2646.166,-2853.1572,-1088.55695,-1355.5081,-2112.771,-1659.7677,-1149.25615,-1423.9941,-1950.2424,-2474.9685,-1882.9061,-1761.5972,-1730.2172,-2292.645,NA,629,"oth"
"630","00000000000000000083_0",-1441.0544,-2116.0166,-1347.9163,-1203.0099,-1586.4814,-1705.0911,-1137.7046,-2242.5083,-2457.885,-2064.2554,-1866.2609,-1629.6746,-1200.4143,-1605.8772,-2008.3983,-2149.0332,-1877.6042,-1440.8767,-1951.1125,-1978.3591,-2157.9492,-870.88635,-675.16295,-1709.6672,-921.1113,-673.57035,-929.095,-1423.8765,-2349.724,-1331.9323,-1333.3892,-1306.3503,-1872.6434,NA,630,"oth"
"631","00000000000000000084_0",-2328.326,-2277.0598,-1681.2761,-1524.1593,-1467.8125,-1510.3763,-1858.9817,-2078.4658,-1865.7059,-2253.264,-2104.4,-1876.025,-1800.0894,-1731.3629,-1762.8704,-1818.3066,-2090.5044,-1870.1589,-1473.9729,-1859.477,-2039.5784,-1428.5049,-952.3493,-1629.782,-1265.7998,-900.78535,-864.9398,-1156.0299,-1705.4865,-1392.6414,-1438.9125,-1384.4392,-1714.6819,NA,631,"oth"
"632","00000000000000000085_0",-2400.5269,-2143.974,-1280.7847,-1460.3889,-1453.2802,-1776.2473,-1671.49,-1954.3593,-1861.6633,-2189.1887,-1851.4661,-1603.6425,-1801.0573,-1802.0935,-1573.2535,-1677.0844,-2230.022,-1715.0046,-1596.0195,-1763.1746,-2285.0674,-1329.42585,-1003.25655,-1746.9867,-904.5223,-838.25585,-905.76995,-1559.9868,-1891.5349,-1361.0636,-1402.9327,-1246.1722,-1799.3491,NA,632,"oth"
"633","00000000000000000086_0",-1840.7256,-1219.6907,-1254.6774,-1474.1373,-1969.2167,-1319.5475,-1207.8319,-2040.3225,-1800.1864,-1772.2211,-1703.9652,-1673.9832,-858.50555,-1659.097,-1826.5103,-1843.4805,-2037.1262,-1807.8091,-1165.1842,-1259.3085,-2719.541,-1305.1114,-1519.8715,-1096.6025,-1396.9295,-1148.9407,-1786.83725,-896.328,-1093.2979,-996.2936,-1601.5282,-1438.9154,-1325.0483,NA,633,"oth"
"634","00000000000000000087_0",-1445.5671,-1138.5996,-842.27344,-1056.3223,-920.6029,-1525.6196,-1415.0715,-1809.4811,-1349.4172,-1205.5864,-1817.4723,-1326.1354,-958.9125,-1230.3518,-1437.829,-1516.8818,-1425.8611,-1327.3398,-1438.6539,-1578.8347,-1673.8668,-865.7948,-1197.575,-1481.2322,-930.7376,-685.989,-1167.83445,-992.696,-1567.6427,-871.96497,-914.9486,-1035.8625,-1642.647,NA,634,"oth"
"635","00000000000000000088_0",-1654.3455,-1230.8022,-1241.706,-1238.5276,-953.3255,-1836.9307,-1548.2742,-2165.935,-1697.8103,-1297.1351,-1703.7736,-1405.8921,-1164.1306,-1161.0393,-1339.643,-1578.2179,-1424.0837,-1368.64,-1745.3308,-1670.5706,-1951.1497,-777.25875,-1237.4835,-1608.935,-882.0459,-762.5835,-1127.4503,-1063.6627,-1675.0043,-1164.488,-1323.6027,-1210.3315,-1840.5664,NA,635,"oth"
"636","00000000000000000089_0",-834.2127,-702.5735,-759.8161,-601.1923,-646.041,-869.306,-702.0966,-1013.8951,-1027.0691,-1286.6641,-977.8187,-1128.4418,-868.36304,-974.893,-917.1406,-984.1096,-1199.5822,-929.8873,-874.09766,-968.046,-1295.0997,-144.0956,-44.2074500000001,-826.9899,-374.1396,-806.9736,-358.78855,-737.4232,-897.9076,-904.6434,-1155.1772,-950.1502,-1017.6205,NA,636,"oth"
"637","0000000000000000008a_0",-886.646,-759.7374,-915.3535,-758.8776,-719.9481,-996.9669,-1019.81866,-1101.4205,-1122.4678,-1540.6593,-994.6234,-949.7011,-865.8695,-1078.4072,-1027.8674,-1097.397,-982.2449,-909.37476,-890.5211,-958.0801,-1292.1274,-158.9638,-176.13965,-869.1421,-562.605,-359.5883,-267.21985,-669.5627,-1008.0727,-755.2195,-1288.9253,-969.54626,-1053.9396,NA,637,"oth"
"638","0000000000000000008b_0",-2613.6646,-2087.3606,-1879.4934,-1579.0918,-1775.9952,-2262.245,-1914.7007,-2497.631,-2490.0747,-2154.8103,-2197.53,-1490.6221,-1756.3738,-1878.4243,-2619.7275,-1500.0408,-1199.4266,-1231.5635,-1373.805,-2834.793,-2367.8423,-875.6064,-1229.8759,-2250.3018,-1496.7403,-1155.9969,-1651.04535,-2223.9373,-2291.7852,-1696.8813,-1768.981,-1516.1174,-1369.6531,NA,638,"oth"
"639","0000000000000000008c_0",-1654.646,-1679.1486,-2012.522,-1660.557,-1896.88,-2397.926,-1489.5983,-2308.4417,-2499.1301,-1837.4578,-1922.4177,-2150.66,-1135.6827,-1671.7284,-2408.0835,-2205.6191,-2450.127,-1798.9397,-1745.2391,-2250.9143,-2254.664,-719.4863,-1038.7369,-1251.0945,-1269.0088,-863.1824,-1348.97345,-1133.6519,-1449.9008,-1162.2324,-1729.7748,-1559.2529,-2006.749,NA,639,"oth"
"640","0000000000000000008d_0",-1661.8656,-1794.3928,-1943.0706,-1250.9817,-1530.7104,-2070.375,-1996.375,-2803.602,-2486.8992,-1508.9738,-1797.251,-2070.532,-1383.3757,-1829.3795,-2131.9817,-2165.7966,-2067.1858,-1739.7699,-1984.8708,-2163.9988,-2028.209,-577.3074,-1059.0078,-1268.9285,-1096.541,-616.1392,-1236.58835,-1739.2686,-1232.4851,-2041.4026,-1895.6259,-2228.6602,-1704.9646,NA,640,"oth"
"641","0000000000000000008e_0",-2104.4055,-2065.1548,-1449.3549,-1275.0853,-1522.4064,-1726.2435,-1932.8328,-2540.571,-2328.137,-1470.475,-1993.1018,-2083.4805,-1596.8119,-2026.8174,-2441.395,-2456.8152,-2328.1353,-1939.3464,-2142.9634,-2216.5085,-2214.2214,-737.9088,-899.093,-1347.32,-1192.6198,-822.0002,-1437.0501,-1713.0242,-1533.1897,-1158.1904,-1447.236,-1392.2391,-1727.6099,NA,641,"oth"
"642","0000000000000000008f_0",-1060.8484,-1485.3177,-1092.7468,-956.6185,-1120.5724,-2098.725,-1309.7727,-1034.0813,-2712.4312,-1747.6382,-2268.406,-1428.0415,-862.03613,-1347.3469,-1676.5105,-1296.7852,-1872.4915,-1121.2595,-1504.2595,-1463.6924,-1527.4589,-406.57425,-524.3619,-1213.2478,-155.0754,-1524.9874,-596.1772,-933.3655,-1854.524,-793.45166,-911.8812,-1031.7675,-963.58374,NA,642,"oth"
"643","00000000000000000090_0",-571.8995,-2323.635,-1137.6039,-1046.5651,-1067.5973,-1277.1342,-1357.3541,-1501.4484,-1936.8077,-1398.138,-1363.9957,-1159.8401,-1489.804,-1996.4254,-1638.8333,-1169.7247,-1326.8975,-1234.0654,-1187.105,-1587.7975,-1779.8618,-52.2942000000001,-298.5853,-921.2988,-776.1884,-307.0221,-364.18575,-1269.2349,-949.86523,-1185.5416,-835.1712,-775.34973,-1105.5759,NA,643,"oth"
"644","00000000000000000091_0",166.7765,372.9746,310.3501,575.21515,356.8563,275.2989,574.66846,255.5948,244.1493,309.6072,290.0617,373.57922,279.42078,403.1079,335.9591,271.6759,385.1099,442.4497,407.9131,430.246,143.0409,156.7494,249.15835,395.7746,157.21,218.39925,183.1533,389.37048,201.4967,331.14758,251.1139,145.49161,224.32431,NA,644,"oth"
"645","00000000000000000092_0",166.227,452.3253,305.2446,521.52136,293.689,233.9553,560.0553,257.9864,258.2685,358.04883,280.7759,348.5729,271.2316,420.4541,378.37036,283.71338,394.0122,444.5387,429.21936,421.891,148.31235,183.8772,265.9165,427.51404,177.4006,225.79615,181.1484,382.7052,188.2496,333.08832,270.5281,173.5896,207.82959,NA,645,"oth"
"646","00000000000000000093_0",212.6537,357.026,236.6722,528.4335,311.7284,233.2073,560.1961,262.4974,279.6337,341.19946,294.81012,408.8697,297.6216,355.1187,358.1618,295.0541,407.8802,464.1047,411.91156,448.2811,133.6011,195.9939,247.2343,443.00287,181.30265,220.64045,173.1071,409.6006,217.8158,333.51526,251.0112,194.4021,186.89404,NA,646,"oth"
"647","00000000000000000094_0",200.6419,376.8754,278.26044,514.0584,377.9772,268.3178,576.4553,285.55576,286.80896,327.826,312.5547,430.5933,276.8768,384.7428,374.5542,322.7267,446.0824,489.92075,419.8863,432.7678,148.771,171.213,247.98535,454.60443,199.143,235.53755,223.34355,480.3483,188.5062,315.84335,275.0759,140.4389,228.2618,NA,647,"oth"
"648","00000000000000000095_0",209.3299,298.5737,253.1852,588.7656,315.0451,261.64355,571.83984,263.5308,261.61874,346.67053,370.06415,413.3626,278.6452,411.154,357.7035,290.2146,467.86908,455.7156,443.4743,469.93375,150.9639,168.038,279.4217,309.85895,173.0757,206.26545,171.8725,393.2874,205.9068,307.58926,173.0966,177.6226,227.38654,NA,648,"oth"
"649","00000000000000000096_0",-1885.5493,-2171.5764,-1579.6807,-1300.1232,-2266.4092,-1601.28,-1643.3145,-2443.0056,-2754.2395,-2122.813,-1884.0756,-1920.9414,-1392.2878,-1545.2922,-2763.78,-2213.1636,-1353.0663,-2105.2393,-1738.7709,-2575.979,-2057.3528,-1357.03595,-834.3918,-1801.7212,-1851.591,-328.3497,-742.0768,-1322.2482,-2293.1445,-1879.9497,-1492.4109,-2055.751,-2012.1316,NA,649,"oth"
"650","00000000000000000097_0",-1883.8378,-1775.6755,-2081.0469,-1655.5724,-1868.426,-2080.2346,-1363.4019,-2651.0908,-2632.5454,-2640.1445,-2782.5942,-2537.8223,-1399.4048,-1982.445,-2487.1846,-2609.7566,-2495.8071,-2245.399,-2023.02,-2639.5278,-2717.4055,-1408.1101,-1318.7305,-2275.1885,-1140.39,-1011.0367,-1051.6837,-1998.892,-2580.6887,-1870.6461,-2247.1226,-2355.3313,-2549.7974,NA,650,"oth"
"651","00000000000000000098_0",-1626.4563,-1758.283,-1804.7131,-1398.4568,-1520.199,-1605.2966,-1599.1826,-2131.1274,-2468.301,-1974.7621,-1706.2103,-1752.5702,-1359.505,-1515.4214,-1476.6747,-1808.053,-1810.4751,-1632.2273,-1347.8502,-2080.8506,-2646.482,-1113.8541,-752.38665,-1903.6564,-1665.9404,-910.1396,-859.3616,-1611.3596,-1999.4031,-1853.7256,-1891.7683,-2162.2412,-1877.6252,NA,651,"oth"
"652","00000000000000000099_0",-1868.277,-1966.6315,-1925.9644,-1711.8901,-1755.547,-1764.8828,-1824.8499,-2289.6426,-2668.019,-2332.395,-2430.5935,-1998.0818,-1440.3706,-1834.3938,-1687.4152,-1964.3568,-2043.3762,-1953.2661,-1883.2759,-2417.0415,-2731.2668,-1320.38775,-1297.5688,-2102.3906,-1822.3672,-1283.93115,-1254.0614,-1720.742,-2364.07,-2261.1892,-1953.3273,-2307.5369,-2462.8994,NA,652,"oth"
