"","system.index","Brightness","Brightness_1","Brightness_10","Brightness_11","Brightness_12","Brightness_13","Brightness_14","Brightness_15","Brightness_16","Brightness_17","Brightness_18","Brightness_19","Brightness_2","Brightness_20","Brightness_21","Brightness_22","Brightness_23","Brightness_24","Brightness_25","Brightness_26","Brightness_27","Brightness_28","Brightness_29","Brightness_3","Brightness_30","Brightness_31","Brightness_32","Brightness_4","Brightness_5","Brightness_6","Brightness_7","Brightness_8","Brightness_9",".geo","CID","class"
"561","00000000000000000039_0",673.1952,1331.6827,789.0554,1552.9513,963.5762,882.2531,1497.9653,751.4749,764.1755,1156.8214,1013.2646,1137.9038,858.3887,1158.4133,994.8213,867.3093,1240.8623,1261.5236,1219.0544,1246.7794,560.2938,482.4763,591.3627,1280.9431,485.7316,521.4927,504.4561,941.8354,627.9576,979.6166,1133.3201,997.9063,774.5794,NA,561,"oth"
"562","0000000000000000003a_0",620.5777,1324.8928,844.33545,1377.5,1009.1503,783.0149,1494.4581,801.17035,750.6063,1175.7976,1043.135,1129.7976,873.95184,1191.0099,980.6206,836.1174,1234.6709,1232.6024,1256.8221,1242.2264,538.9002,503.0289,531.246,1300.9335,386.765,509.47266,495.4304,932.8508,614.5046,939.35516,1115.4039,1304.5144,628.0164,NA,562,"oth"
"563","0000000000000000003b_0",537.0874,1248.7006,849.8774,1425.1035,918.7616,948.3308,1573.1335,805.48346,745.53674,1167.7318,970.6017,1187.5461,920.36,1248.589,1038.2828,886.824,1251.2216,1192.149,1210.1384,1214.0807,649.0173,468.4526,589.93054,1370.4359,530.4032,466.13452,498.58936,1040.3696,627.6255,903.5732,1165.2854,1533.1646,923.3142,NA,563,"oth"
"564","0000000000000000003c_0",529.5132,1266.4348,1229.9812,1468.8281,933.5046,822.7886,1634.2815,785.86395,776.39465,1211.1254,975.1612,1093.1375,945.4447,1175.0353,1048.0184,884.477,1242.3262,1213.7042,1189.9761,1239.6226,633.5,463.4199,546.3247,1315.0161,445.45392,503.4013,518.61487,1002.6229,635.7712,913.3889,1155.9348,1799.9885,800.3447,NA,564,"oth"
"565","0000000000000000003d_0",591.26666,1062.7175,802.2377,1516.9429,1014.5865,888.1666,1572.7426,795.7637,751.4133,1233.0002,1047.4475,1163.6123,920.55536,1219.6351,985.5281,893.4491,1230.5908,1167.2686,1204.5018,1229.8062,561.2532,489.125,546.2073,1227.9973,466.6866,533.3795,554.2482,953.8909,652.4417,926.5345,1154.0568,1328.8575,910.5991,NA,565,"oth"
"566","0000000000000000003e_0",545.2836,1041.4906,840.4857,1356.4333,957.1522,710.92444,1400.3899,812.9693,725.3689,1077.254,1049.2924,1116.3995,984.04,1130.792,973.6469,864.8318,1238.7537,1209.6694,1176.7616,1158.354,478.5097,332.6091,414.1086,1109.093,361.9807,380.2291,446.4876,815.3114,728.2116,904.5711,1089.2753,1118.0033,794.91364,NA,566,"oth"
"567","00000000000000000040_0",3697.3655,3780.2007,3613.842,3473.9539,3223.4,3822.5742,3593.374,3651.515,3830.4856,4138.198,3942.4656,3453.9087,3782.6392,3558.2395,3573.0664,3704.9363,3600.4646,3249.4985,3661.3447,3784.351,4022.6426,4317.794,4070.4282,3725.333,4006.1714,3935.4978,3923.4314,3600.966,3702.084,3703.3037,4179.163,3661.0867,3946.09,NA,567,"oth"
"568","00000000000000000041_0",3746.85,3555.7004,3393.6292,3452.5476,3468.0923,3832.4417,3530.325,3724.1162,3894.0422,3944.987,3890.0002,3945.5923,4036.4272,4116.51,3812.5908,3948.7327,3727.0493,3528.4497,3863.8293,3812.69,4189.3647,4605.1997,4186,3584.2483,4093.3179,4210.284,4164.9917,3332.6538,3564.788,3314.0935,3605.1875,3734.616,4008.7666,NA,568,"oth"
"569","00000000000000000042_0",3804.5535,3659.3489,3702.1584,3584.2,3469.4756,3726.8953,3477.082,3931.0967,3577.4116,3491.2996,3591.2314,4205.1367,3879.2646,4020.0493,3803.8777,4047.6895,3980.2695,3707.4556,3841.4019,3763.962,3667.9746,4375.0264,4140.9644,3456.769,3658.7673,3927.253,3863.459,3570.526,4336.1753,3459.4756,4465.4883,3747.1294,3936.371,NA,569,"oth"
"570","00000000000000000043_0",4533.3857,4240.785,4562.7734,4495.953,4065.6968,3938.465,4015.2026,3997.7107,3974.438,3834.9714,3898.299,4010.253,4649.503,3981.3516,4185.8286,4177.6377,3954.2283,4086.3594,4185.6523,4059.235,4255.8643,4745.5234,4779.414,4107.418,4782.4023,4532.882,4694.902,4000.7031,3987.9917,4291.735,5048.7617,4974.5054,4202.7627,NA,570,"oth"
"571","00000000000000000044_0",3725.7598,3963.0493,3887.1992,3903.5908,3799.2588,3699.6145,3878.3562,3676.9507,3751.1152,3770.858,3886.6704,3924.307,4100.3193,3634.5469,3541.8757,3610.5107,3741.2615,3517.1157,3715.2205,3700.5276,3796.772,4579.653,4660.0967,3917.741,4467.088,4241.1553,4441.1685,3562.351,4035.6284,4052.185,4951.744,4019.7773,4130.8574,NA,571,"oth"
"572","00000000000000000045_0",3399.7776,4018.822,3541.7388,3739.0222,3790.9114,3754.1501,3607.0186,3658.4546,3636.02,4180.213,3954.2383,3866.3843,3961.4536,3911.1438,3324.088,3947.8098,3719.651,3599.6719,3909.688,3879.6956,4295.633,4680.6914,4464.39,3959.1216,4457.6465,4451.8887,4920.073,3933.3198,4169.1655,3473.4043,4548.99,4042.8643,3881.445,NA,572,"oth"
"573","00000000000000000046_0",4082.7036,4168.204,3740.2725,4058.4902,3560.0828,3847.8613,3919.0054,4087.6978,4200.1978,4185.591,4135.5503,4154.1357,4441.4937,4012.5918,4163.387,3963.9482,4324.8047,4167.754,4084.641,4235.887,4661.8594,4613.3833,4505.5464,4139.449,4830.822,4637.384,4704.237,3751.368,4405.4595,4289.284,4863.785,4186.3467,3884.1738,NA,573,"oth"
"574","00000000000000000047_0",2465.108,3171.2485,2302.4329,2655.796,2621.18,2599.486,2870.9392,2873.0972,3168.1963,3116.1611,3034.177,3057.9001,3604.4521,2974.142,2935.2295,3190.6016,3069.979,2963.8127,3098.5127,3013.4578,3104.2368,3227.56,2963.3281,3428.2002,3100.4966,3228.1282,3383.652,2964.2139,3118.311,2556.9387,3352.7224,2810.4941,2705.986,NA,574,"oth"
"575","00000000000000000048_0",2105.2422,2096.5908,2914.7896,2817.6423,2746.135,2769.511,2534.3374,2568.7769,2836.2483,2927.4517,3048.1873,3073.1748,2342.1353,2882.0452,3002.9548,3195.3518,3094.5598,3124.4702,3357.5015,3434.7495,3558.6575,3736.2168,3844.763,2589.744,3543.0508,3720.4045,3813.6235,2840.85,2864.2036,2964.838,3737.2124,3282.352,3239.546,NA,575,"oth"
"576","00000000000000000049_0",4008.765,3836.2268,3407.6274,3598.7622,3314.981,3825.9106,3594.4294,3757.663,3636.8508,3650.1394,3770.702,3508.6538,3878.7427,3560.4517,3612.246,3393.1514,3494.2666,3517.9556,3405.56,3675.4185,3640.5842,3866.4673,4095.8833,3810.9253,4091.5142,3883.4966,4002.0376,3634.2598,3746.717,3654.8894,3873.792,3677.6086,3616.3862,NA,576,"oth"
"577","0000000000000000004a_0",3876.6218,3704.0383,3504.9614,3573.5132,3363.7983,3683.192,3728.0566,3808.2412,3674.314,3709.2065,3676.5576,3521.6367,3948.4485,3507.6567,3729.4702,3501.504,3690.7295,3603.8347,3498.7732,3632.8547,3563.5298,3775.7844,4208.806,3849.8958,4188.955,3861.4077,4023.7715,3568.9294,3839.8008,3630.6494,3749.8435,3829.2412,3447.852,NA,577,"oth"
"578","0000000000000000004b_0",3044.4038,3423.0889,3229.0916,3529.2917,3306.3687,3510.917,3576.8176,3556.807,3440.6538,3531.8835,3813.7817,3284.0898,3580.593,3381.7195,3366.662,3470.6494,3170.7676,2982.2273,2950.1992,3355.829,3654.6138,3807.4753,3814.7498,3655.4453,4038.7202,3663.6648,3710.2017,3177.7852,3020.2515,3548.6494,3611.6985,3716.4988,3465.5964,NA,578,"oth"
"579","0000000000000000004c_0",3921.9834,3683.852,3682.762,3781.976,3558.4368,3768.351,3658.9377,3758.5903,3702.6543,3999.684,3630.646,3430.7163,3781.6128,3406.7993,3774.7573,3821.5322,3577.478,3471.1372,3429.1316,3615.2703,3550.6575,4071.9766,4054.4448,3706.8457,4037.9863,3899.2695,4233.284,3476.7256,4073.86,3637.722,3703.8325,3923.4456,3832.684,NA,579,"oth"
"580","0000000000000000004d_0",3181.4143,3341.5442,3475.9614,3564.9956,3262.9272,3754.1416,3669.9038,3618.418,3650.006,3784.1714,3647.798,3687.9238,3739.8633,3631.6768,3720.109,3673.5645,3681.416,3427.7854,3479.9602,3532.955,3725.3306,4190.3345,4256.753,3829.366,4115.3193,3825.4707,3768.9036,3648.2012,3461.6199,3634.7534,3699.4097,3609.8154,3633.9626,NA,580,"oth"
"581","0000000000000000004e_0",3640.2808,3687.7131,3445.809,3586.4524,3414.1067,3626.413,3809.7866,3640.4736,3725.427,3934.4165,3874.6606,3645.004,3774.0708,3640.1338,3740.7725,3681.3235,3767.2393,3468.292,3550.3918,3626.6206,4098.028,4110.0527,4217.6294,3792.7468,4133.624,3885.6843,3942.1548,3473.3713,3865.0066,3673.712,3739.2393,3724.8281,3792.1404,NA,581,"oth"
"582","0000000000000000004f_0",3803.6614,3808.8447,3460.088,3572.7114,3388.741,3697.698,3661.5361,3715.2683,3708.4065,3831.4585,3670.006,3547.89,3666.7107,3413.2437,3529.9905,3914.9377,3794.284,3429.9792,3273.7466,3680.5015,3681.8472,3909.5967,3938.874,3782.9478,3876.8184,3664.9731,3677.6475,3399.391,3798.2202,3582.832,3725.851,3699.5967,3729.8022,NA,582,"oth"
"583","00000000000000000050_0",4055.0422,3879.0415,3715.0964,3909.2756,3607.5083,3752.2048,3680.4443,4320.8457,3583.727,3646.6323,3684.2554,3532.4194,4097.2266,3613.9097,3978.4163,3761.1785,3778.1099,3443.4255,3378.6316,3643.3323,3972.8755,3977.6997,4063.4414,4209.071,3951.0957,3732.6167,3968.8025,3706.2378,3950.891,3861.2007,3889.1362,3766.2495,3944.3965,NA,583,"oth"
"584","00000000000000000051_0",3495.1313,3726.5823,3305.5825,3568.4668,3561.915,3882.898,4004.3115,3877.4343,3788.693,4120.248,3737.6316,3780.2246,3501.9722,3802.4941,3805.9438,4094.1655,3749.8904,3806.3665,4366.741,4193.237,3997.6804,4111.665,4174.05,3826.3877,4132.5195,3915.851,4251.2705,3551.4937,3980.662,3784.8125,3774.0222,3743.3613,3618.02,NA,584,"oth"
"585","00000000000000000052_0",3915.1985,3655.5781,3348.838,3558.0786,3538.5085,3829.6714,3883.3542,3816.609,3771.115,4129.366,3995.2454,3848.3877,3578.8965,3815.997,3808.3289,3781.2368,3705.922,3694.9673,3742.4536,3747.8884,3838.3281,4442.462,4498.387,3902.636,4328.9185,4108.7188,4099.9307,3386.3933,3783.3774,3689.4468,3890.0317,3686.5605,3644.9683,NA,585,"oth"
"586","00000000000000000053_0",3889.7854,3801.9475,3657.1514,3855.7932,3741.9521,3902.248,4001.229,3924.962,3983.325,4130.8037,4090.2634,3886.9355,3937.7085,3824.0735,3961.7446,4036.9907,3867.2407,3848.254,3840.9507,4116.7534,4252.085,4371.244,4314.545,4176.642,4241.562,4155.099,3942.769,3661.8442,4179.3633,3918.8838,3899.4019,4154.3154,4011.1392,NA,586,"oth"
"587","00000000000000000054_0",3709.3223,3589.3662,3563.2107,3606.9353,3568.079,3657.2847,3765.0032,3698.0657,3735.9521,4077.3618,3846.721,3702.7312,3541.217,3684.044,3750.8433,4054.3457,3729.9304,3675.7085,3667.7427,3906.978,3949.0337,3999.6887,4019.576,3705.9153,4081.1526,4174.968,4015.671,3339.6216,3785.6382,3795.6929,3948.596,3844.041,3804.1577,NA,587,"oth"
"588","00000000000000000055_0",3592.1597,3362.3035,3436.703,3897.9624,3443.7805,3718.1333,3551.275,3709.51,3497.5737,3440.166,3479.1826,3178.8909,3453.618,3513.5974,3682.0444,3667.2832,3294.5142,3063.3293,3102.987,3286.839,3637.8022,3433.4614,4151.3525,3680.64,4057.0095,3743.1948,3995.67,3204.77,3285.8154,3496.2998,3671.971,3611.472,3538.75,NA,588,"oth"
"589","00000000000000000056_0",3641.1416,3580.88,3785.8289,4325.174,3826.883,3830.9985,3719.4187,3831.838,3717.243,3836.037,3818.1394,3791.478,3667.2876,4044.5425,3914.4043,3900.9365,3757.2612,3539.5696,3674.2583,3764.3557,4042.4387,4334.8135,4519.0537,3669.2192,4500.414,4272.729,4456.618,3320.4932,3719.9783,3845.8623,3843.6873,4084.2107,3834.2346,NA,589,"oth"
"590","00000000000000000057_0",3596.42,3774.1758,4101.407,4706.5454,3992.448,3829.144,3717.254,4062.6658,3965.6196,4058.181,3819.518,3806.0483,4192.13,3845.583,3631.6257,3912.6213,3829.5767,3604.1133,3631.3528,3747.0825,4245.3647,4433.6553,5064.125,3869.896,4868.707,4394.4883,4803.6084,3487.2905,4086.4749,4126.9395,4215.2485,4374.66,4337.0947,NA,590,"oth"
"591","00000000000000000058_0",3613,3288.9233,3485.9932,4055.2788,3781.8342,3487.2478,3640.9692,3828.4426,3815.0088,3818.8027,3605.3423,3668.8552,3388.358,3850.8584,3677.2378,3724.991,3479.0063,3631.143,3415.7632,3667.7788,4101.319,4287.138,4272.6714,3413.4612,4176.3755,4337.7314,4367.0635,3178.374,3123.3975,3537.2712,3410.5403,3296.7432,3679.4734,NA,591,"oth"
"592","00000000000000000059_0",2976.0544,3355.2383,3611.3765,4218.5713,3580.2976,3392.5337,3469.747,3750.7703,3682.2148,3724.2788,3660.948,3628.9966,3431.3337,3423.9783,3404.397,3581.897,3459.5786,3398.551,3343.564,3645.8735,3694.7612,3726.1992,4167.2886,3589.848,4135.636,3864.4705,4131.25,3098.8281,3530.3904,4248.6426,4111.353,3960.8147,3866.213,NA,592,"oth"
"593","0000000000000000005a_0",3609.3538,3401.042,3451.1174,3532.6343,3134.5105,3825.122,3796.4685,3505.9194,3409.77,3512.4272,3444.8267,3535.6597,3348.705,3609.1704,3685.6274,4101.812,3510.518,3721.0913,3837.608,3870.7998,4051.1514,4365.465,4576.2373,3486.2073,4052.8606,4185.2954,4224.599,3399.0059,3495.0627,3728.8113,3707.4478,3216.9028,3588.266,NA,593,"oth"
"594","0000000000000000005b_0",3363.9517,2897.0554,2555.2456,3041.3179,2505.1875,2994.2476,2886.433,2861.7173,3113.6223,2971.7793,3114.0024,3105.457,2926.9897,3291.5784,3181.4019,3357.7805,3121.4248,3229.3647,3501.0593,3513.1243,3316.3125,3988.799,4047.7776,2827.5305,3839.272,3893.039,4020.4985,2498.466,2759.8213,2767.2446,3001.955,2822.545,2851.1694,NA,594,"oth"
"595","0000000000000000005c_0",3197.4424,3109.9302,3080.7922,3284.706,3260.4746,3240.5706,3446.8752,3163.8271,3416.892,3537.788,3437.1936,3329.3472,2916.0164,3066.3257,3193.764,3501.317,3265.3975,3157.4834,3098.0693,3541.919,3251.333,3407.8477,3541.8015,3434.2515,3756.0884,3514.9443,3378.8662,3531.681,3488.5474,2949.6453,3064.8313,3140.0251,3142.4258,NA,595,"oth"
"596","0000000000000000005d_0",3851.3008,3523.96,3753.8499,3660.8252,3605.9426,3820.5312,3677.4995,3572.703,3354.7522,3481.0981,3458.385,3878.6746,3519.328,3797.8506,3647.9736,4008.4727,3543.833,3978.083,3925.0967,3985.1587,3903.156,4444.884,4563.0835,3735.0884,4012.4822,4328.3184,4521.463,3661.5344,3616.2656,3934.4126,3717.3667,3294.7888,3755.7295,NA,596,"oth"
"597","0000000000000000005e_0",2915.3447,3395.6797,3218.0247,3368.7422,3028.46,3209.3574,3025.3345,3311.1504,3188.1685,3338.7551,3319.092,3380.7842,3458.9453,3522.127,3659.9277,3676.953,3572.1726,3371.9531,3605.0874,3660.396,3771.738,4357.351,4321.1143,3543.2415,4003.7139,4243.5933,4257.714,3334.8855,3209.4385,3273.8694,3381.2417,3427.572,3271.5972,NA,597,"oth"
"598","0000000000000000005f_0",3240.439,3506.6128,3728.1245,3526.2012,3140.6763,3377.387,3594.385,3675.3171,3424.7803,3420.2754,3547.8208,3817.6667,3652.3257,3706.716,3617.7666,3892.0579,3644.8206,3627.7012,3687.0244,3681.15,3915.322,4383.448,4430.2764,3512.1785,4096.366,4233.4785,4510.4526,3383.469,3192.9128,3444.8628,3320.2192,3288.2012,3523.6875,NA,598,"oth"
"599","00000000000000000060_0",3733.754,3643.5999,3004.021,3302.1099,3227.1265,3313.9995,3563.0073,3782.4138,3599.5293,3600.2437,3551.1992,3556.4302,3794.411,3302.392,3536.6829,3693.641,3459.678,3643.6846,3275.7056,3680.116,3482.2646,4040.9014,4040.376,3895.8286,4119.2925,3894.2441,3743.8474,3446.5884,3715.183,3376.5527,3455.6577,3264.259,3343.921,NA,599,"oth"
"600","00000000000000000061_0",3979.324,3722.567,4194.25,4212.151,4673.6094,4264.706,3384.795,4361.675,4303.3096,3993.2798,4123.7295,4228.792,4197.8774,4144.382,4221.459,4199.3047,4234.0815,4622.5986,4707.7656,3863.6492,4148.9707,5229.3247,5302.656,4284.6484,5099.6006,4638.825,5260.921,3841.3677,4126.8774,4392.6597,4245.0996,4064.0435,4291.343,NA,600,"oth"
"601","00000000000000000062_0",3607.5015,3672.6157,4090.5024,4095.3218,4409.375,4361.9785,3338.815,3896.046,4249.565,4036.0693,4227.876,4230.131,4161.223,4017.5537,3935.2725,4239.6606,4202.7734,4575.305,4494.6733,4166.201,4071.6914,5110.697,5653.5654,4343.3555,5279.794,4843.53,5348.9844,3618.6636,4175.9814,4026.1157,4283.7095,4569.825,4430.9453,NA,601,"oth"
"602","00000000000000000063_0",2642.6147,2973.6873,2163.716,2569.2422,2576.3787,3085.198,2722.4941,2848.035,2564.1633,2744.1785,2719.1191,2719.179,2602.9028,2828.4297,2459.525,2882.012,2971.6646,2918.5557,2811.8896,3028.056,3209.7659,3380.9968,3667.0703,2554.6328,3528.0728,3299.8145,3448.628,2632.3088,2643.107,2646.149,2893.526,2916.6907,2682.1914,NA,602,"oth"
"603","00000000000000000064_0",3313.7822,2869.1646,2616.6255,2900.2466,3307.192,3473.8633,2683.2002,3442.7527,3238.0742,2989.542,3233.4287,3372.9268,3117.5605,3252.5059,3191.7134,3321.1873,3265.3994,3374.2642,3253.0054,3233.5425,3335.1738,3750.9546,3796.7407,3357.2734,3773.477,3596.4612,2956.7688,3045.3757,3057.477,2988.3555,3009.4707,2873.9292,3076.537,NA,603,"oth"
"604","00000000000000000065_0",4134.794,4478.8506,4040.1577,4312.9946,4552.1587,4401.6196,3642.0195,4478.18,4051.3606,3804.1367,4242.6284,4201.367,4317.5635,3866.6382,3453.5605,3823.5566,3716.7886,4225.8364,4063.2134,3942.7322,4102.55,4220.084,4828.214,4565.53,4655.4,4436.454,4252.6094,4202.5938,4619.1445,4382.7656,4904.4214,4124.757,4459.2275,NA,604,"oth"
"605","00000000000000000066_0",4390.1553,3916.2559,4250.7017,4180.788,4650.666,4316.9004,3380.8962,4488.466,4154.7124,3659.5889,4383.3853,4572.6235,4120.6484,4439.346,3835.5674,4172.7866,4180.497,4346.492,4142.9517,3701.2842,3689.9458,4615.717,4697.4746,4455.7017,4893.9634,4446.966,3908.4707,4132.214,3660.6116,4371.513,4096.3574,4030.9453,4278.4956,NA,605,"oth"
"606","00000000000000000067_0",3391.0332,3403.4675,3601.3445,3761.3684,3414.6523,3370.495,3551.7852,3397.7566,3404,3530.8164,3545.3064,3078.0977,3243.4768,3364.6072,3415.3164,3498.2778,3490.5166,3239.3928,3159.8904,3404.5957,3316.4917,3809.1746,3781.5332,3308.8618,4077.4233,4379.9346,4201.1035,3464.6206,3456.8472,3635.91,3579.3325,3750.9565,3684.8445,NA,606,"oth"
"607","00000000000000000068_0",3289.7983,3320.8716,3626.4158,3814.48,3525.2883,3501.253,3274.9944,3381.9697,3616.073,3357.3948,3531.6172,3424.4607,2913.0479,3458.788,3644.1455,3471.4097,3387.0757,3405.073,3211.7175,3570.751,3564.0015,4354.1113,3878.198,3404.6223,4020.8052,3940.185,4041.1438,3397.1604,3727.5,3415.8777,3696.5186,3726.8423,3631.288,NA,607,"oth"
"608","00000000000000000069_0",3327.855,3166.7651,3548.2253,3800.298,3474.7954,3534.7878,3312.3442,3723.2783,3713.3643,3411.7502,3541.622,3667.3606,2825.6758,3365.357,3903.4097,3596.4443,3363.3223,3558.1558,3366.5156,3753.384,3832.5771,4470.523,4022.4993,3152.8545,4030.6033,3985.3015,4012.597,3355.446,3588.6365,3404.7412,3896.661,3652.7852,3644.6829,NA,608,"oth"
"609","0000000000000000006a_0",4645.4062,4566.913,5853.142,4760.175,4174.1533,4472.505,4357.437,4486.503,4276.368,3947.7002,4217.1367,4478.293,3933.6233,4626.988,4830.0557,4719.223,4371.3784,4444.408,4457.9053,4259.6167,4291.494,4641.191,4547.151,4297.1167,4364.5693,4078.6218,4572.939,4533.7773,4023.1416,4784.0127,4778.1724,4085.1262,3915.1628,NA,609,"oth"
"610","0000000000000000006b_0",4196.5503,4483.953,3619.4236,3570.903,4059.8442,3624.364,3854.9766,3638.7495,3384.2036,3679.1516,4158.5513,3647.3867,4074.1533,3702.0063,3649.0137,3620.6057,3327.213,2820.6462,3402.6646,3597.4182,3393.7202,4097.1436,3382.708,4373.6147,3548.9878,3405.5156,3580.7273,4304.5947,4341.628,4370.989,3929.791,4416.372,4397.217,NA,610,"oth"
"611","0000000000000000006c_0",4476.5195,4078.1235,4514.8135,4575.343,3817.0254,4275.5044,4354.2256,4744.4917,4013.8486,4130.6885,4203.406,4369.781,4314.393,4243.9854,4565.338,4460.9473,4592.247,4167.6787,4319.4795,4676.018,4759.667,5045.2188,4939.7354,3961.541,4878.8647,4914.3413,4700.2964,4303.6772,3821.8242,4172.2344,4278.0913,4704.11,4066.3613,NA,611,"oth"
"612","0000000000000000006d_0",4057.2786,3733.7761,3999.9634,3575.6328,3632.486,3526.8152,3490.8252,3615.0786,3678.7324,3666.0046,3741.3965,3736.7312,3609.2932,3965.4146,4378.174,4562.673,4253.7227,4201.2925,4340.53,4065.5156,4212.245,4932.22,4492.0366,3453.9924,4361.374,4088.687,4642.655,3530.7085,3633.5637,3831.419,4031.0054,4631.0874,3768.6687,NA,612,"oth"
"613","0000000000000000006e_0",4155.72,3845.1746,3947.511,3753.5752,3766.2974,3853.1316,3634.726,3797.6777,3575.7512,3725.7603,3736.481,3855.5532,3680.187,3884.6626,4250.3477,4347.645,4036.9248,3734.6162,3857.98,3723.2764,3836.75,4703.688,4012.8298,3678.699,4220.5537,4295.4814,4523.7095,3896.7253,3583.5598,3971.567,4024.296,4718.137,3661.8142,NA,613,"oth"
"614","00000000000000000071_0",4580.8784,4259.047,3940.787,3755.1094,3770.2898,3991.8271,3642.0527,3603.8008,4287.756,4208.946,3660.816,3681.1584,4117.2773,3781.4756,3761.1611,3883.1975,3892.5686,3729.3286,3639.052,3715.0781,3966.235,4491.7036,4713.439,3676.639,4500.4146,4526.171,4742.3867,3931.5334,3464.4355,3582.2705,3719.1655,4511.86,3615.6475,NA,614,"oth"
"615","00000000000000000074_0",3785.282,3828.021,3693.4834,3420.5107,3779.3127,3510.8477,3737.6956,3811.9714,3892.944,3513.6719,3601.265,3681.2854,3574.4053,3532.0332,3688.2593,4069.2046,4007.65,3547.733,3995.3462,3689.093,3776.3623,3706.7036,3966.977,3929.6685,3953.1377,3909.6277,4089.1272,3724.736,3901.1235,3785.2515,3854.0635,4193.8047,4030.0278,NA,615,"oth"
"616","00000000000000000075_0",3796.7583,3850.2666,3915.6443,3589.1958,3734.325,3563.542,3577.45,3804.142,3845.0215,3746.9863,3666.9292,3568.6365,3302.894,3189.0112,3362.7954,3336.6782,3033.1877,2699.1123,3556.7422,3750.9097,3495.3481,4160.134,4291.674,3720.3286,3753.1287,3450.055,4064.2432,3652.87,3639.4475,3734.0256,4094.1917,3661.6162,3912.3594,NA,616,"oth"
"617","00000000000000000076_0",3991.4531,3737.519,3891.7395,3572.4873,3891.7705,3472.2046,3201.132,3782.7974,3683.132,3954.608,3766.307,3801.4075,3557.8965,3058.7185,3753.9905,3707.922,3622.5632,2316.5469,3286.0078,3481.4,3079.5842,4977.0195,4404.2134,3788.723,4151.5386,3665.6943,4072.6064,3896.7148,3968.2327,3977.9258,4142.5225,4246.924,4240.338,NA,617,"oth"
"618","00000000000000000077_0",3085.6392,2449.312,3576.989,3359.6797,3393.9644,3722.568,3410.2007,3767.7974,3650.2136,3619.3774,3710.186,3701.1865,3260.9966,3407.7256,3700.9924,3570.9626,2979.364,2680.8562,3296.5276,3616.1084,3312.4854,3838.5864,3902.4778,3425.404,4291.0854,3740.893,4147.023,2873.307,3433.6445,3310.031,3855.9697,3705.9224,3604.28,NA,618,"oth"
"619","00000000000000000078_0",3922.9832,4023.901,4136.682,4036.6704,4046.5513,4011.3748,3800.2458,4002.3975,3645.0156,3675.063,3776.3667,4010.4019,3748.8965,4135.561,4190.6787,4179.595,4131.8477,3733.0195,4104.4546,3998.0923,3654.1333,4554.1836,4792.553,3997.8025,4178.0986,4557.132,4651.5796,3844.6748,3891.0894,3717.591,4110.9556,3617.9514,4120.7725,NA,619,"oth"
"620","00000000000000000079_0",2615.5808,3196.2832,2723.7322,2563.4001,2996.215,2658.1526,2820.3447,2750.7905,2826.2173,2789.5427,3075.3687,2832.5781,2691.4443,2781.5635,2675.1177,3077.1172,3074.2422,2881.992,3199.1333,3231.0537,2933.5486,3999.0793,3421.2378,3330.1035,3299.2092,3033.709,3245.2197,2994.5679,3058.33,3200.176,3215.5938,2993.8826,3154.31,NA,620,"oth"
"621","0000000000000000007a_0",4072.5603,4412.2236,4225.462,4110.619,4302.957,4580.057,4274.628,4404.5054,4364.3906,3959.4004,4538.1426,4566.3184,4051.3005,4239.163,4197.1035,4297.2236,4637.2324,4114.085,3974.9834,4077.0862,4017.5757,5555.355,4922.2607,4142.109,4491.758,4445.24,4788.184,4104.76,4078.0894,4055.1196,4217.6157,3959.5273,4105.297,NA,621,"oth"
"622","0000000000000000007b_0",3810.6663,3723.7686,4053.3474,3567.1902,4058.2534,3782.6309,3682.192,3908.6257,3810.3308,3437.2266,3448.5583,3147.3079,3817.0603,2779.5537,3536.6704,3159.2166,3604.4604,3272.4226,3487.214,3761.341,3556.1733,4030.651,4841.9,3049.7605,4107.1924,3924.4502,4240.625,3872.832,3753.1033,3745.2607,3739.772,4008.8843,3780.6963,NA,622,"oth"
"623","0000000000000000007c_0",3698.416,3943.8708,3506.067,3142.3823,3315.4995,3464.1543,3703.275,3757.7402,3801.563,3955.6807,3837.1245,3911.1626,3398.8545,2891.2979,3455.8848,3066.6177,3173.6582,2978.544,3820.3022,3195.8765,3323.683,3659.788,3669.7239,3458.307,3547.7856,3141.605,4182.2837,3163.4187,2674.281,3801.0334,3288.1624,3742.0942,3746.83,NA,623,"oth"
"624","0000000000000000007d_0",3355.3276,3388.7805,3076.3718,2960.7495,2878.666,3277.4722,2795.2432,3397.166,3534.6333,3990.8706,3733.3594,3227.7036,2927.1436,2619.8481,2769.6475,2912.0664,2839.7617,2444.6733,3716.1265,3606.4287,3320.283,4093.838,4202.088,3188.036,3593.6804,3936.2139,3826.0642,2876.705,3286.3044,3217.7375,6502.187,2899.586,3336.5042,NA,624,"oth"
"625","0000000000000000007e_0",3126.587,3771.1743,3034.118,2705.5269,2817.5845,2834.372,2913.1348,3671.9543,3666.2334,3669.6099,3941.87,2525.5352,3357.85,2463.2778,2653.69,2925.4375,3576.004,2815.476,3256.7693,3494.3877,2871.9536,4038.4856,3794.4448,3243.3745,3555.7122,3542.8447,3719.0342,3195.9656,3465.6213,4061.292,3764.2937,3465.4043,3454.334,NA,625,"oth"
