"","system.index","Greenness","Greenness_1","Greenness_10","Greenness_11","Greenness_12","Greenness_13","Greenness_14","Greenness_15","Greenness_16","Greenness_17","Greenness_18","Greenness_19","Greenness_2","Greenness_20","Greenness_21","Greenness_22","Greenness_23","Greenness_24","Greenness_25","Greenness_26","Greenness_27","Greenness_28","Greenness_29","Greenness_3","Greenness_30","Greenness_31","Greenness_32","Greenness_4","Greenness_5","Greenness_6","Greenness_7","Greenness_8","Greenness_9",".geo","CID","class"
"583","00000000000000000050_0",1745.2325,2176.6196,2234.814,1599.5568,1615.33,2031.753,1593.6106,1798.9106,1392.5354,1006.455,1140.6432,1318.2021,2558.8706,1548.7102,1436.8356,1420.0999,1635.5557,1596.3167,1534.6108,1369.3086,1112.0652,1849.7194,1729.6335,2295.285,1827.0846,1520.5022,2100.1128,1698.9078,1749.274,1671.0757,1967.4429,1931.6372,2014.4525,NA,583,"oth"
"584","00000000000000000051_0",1491.6907,1728.0493,1673.6553,1857.1375,1797.4467,2073.6694,1724.9854,1521.0934,1498.2106,1949.8898,1715.3528,1504.7275,1579.4261,1699.3213,1644.8413,1422.6318,1355.4487,1644.0835,674.6948,1487.1262,1052.824,1935.7278,2269.323,1738.9314,2349.7852,1913.3403,2444.537,1791.5344,1907.4855,1813.8507,1752.398,1696.9723,1831.9357,NA,584,"oth"
"585","00000000000000000052_0",1971.8698,1917.4788,1647.6641,1805.868,1824.6549,2036.5967,1921.1486,1486.843,1510.4661,1716.8337,1481.4862,1723.7612,1745.299,1831.133,1528.8647,1628.0405,1479.1552,1729.5474,1841.821,1707.7784,1356.3184,591.0886,2028.3761,2065.0457,1813.4832,1909.0854,2039.4493,1712.5442,1987.3221,2107.812,2045.2529,1866.24,1908.3848,NA,585,"oth"
"586","00000000000000000053_0",1712.9249,1925.5704,1695.9844,1941.763,1712.7122,1903.4193,1983.334,1538.7799,1461.8844,1853.5864,1491.6034,1899.238,2081.1484,1616.8167,1501.3481,1534.5227,1536.8254,1881.7253,1855.3622,1565.0183,1399.4529,1719.8289,1696.5935,2087.951,2185.9958,1888.2427,1685.1431,2070.0576,2008.4677,2286.1396,1921.1705,1981.9705,2049.429,NA,586,"oth"
"587","00000000000000000054_0",1691.5157,1852.9994,1513.9233,1733.2043,1769.6353,1876.3325,1866.367,1553.0286,1131.7744,858.6687,1179.2246,1507.8696,1832.2627,1588.075,1504.1364,1481.9954,1530.1385,1779.2898,1784.1324,1967.6003,1706.4814,1897.2141,1892.5933,2063.187,2315.7017,2288.7515,2148.2002,1804.6865,1937.3564,1913.7185,2170.2449,2025.0137,1897.3232,NA,587,"oth"
"588","00000000000000000055_0",539.1967,1218.3738,1096.3281,1118.3824,1255.5916,1079.7052,1175.2173,752.2509,751.52747,816.6122,941.3908,1038.7533,1325.9873,1095.7856,843.5488,890.30945,1000.51526,1141.5554,1095.1162,1307.9337,593.3985,1317.7954,1333.1611,1531.1027,1389.9094,1281.2161,1435.2856,1409.8545,1166.6296,1415.3059,1059.3286,1212.9883,1022.29565,NA,588,"oth"
"589","00000000000000000056_0",852.9449,1371.3523,1191.4834,1214.3539,1438.0652,1203.9507,1339.5095,923.3633,827.118,982.662,1083.7775,1317.5916,1592.393,1385.4471,1163.3254,1138.7834,1332.3643,1513.6484,1434.5804,1580.8801,581.2462,2033.8652,1597.5854,1731.7144,1863.2063,1809.5984,1914.7174,1709.7924,1489.773,1579.0671,1442.9667,1284.5865,993.7739,NA,589,"oth"
"590","00000000000000000057_0",1033.9602,1323.7039,972.7198,881.3751,993.4582,880.2536,902.3234,298.435,420.7602,437.5052,604.7188,746.7346,926.8142,834.7815,899.1095,703.808,696.7096,1124.061,1014.4259,1108.8022,215.7692,941.621,1035.2201,1256.114,1135.8708,1071.4961,1071.9525,1498.1353,1262.4746,1494.8717,1289.7694,892.4907,938.1852,NA,590,"oth"
"591","00000000000000000058_0",802.4828,1187.9878,1056.0942,1018.8671,1245.1658,1051.8286,1001.7134,557.239,492.6566,396.6283,679.7034,1045.561,1233.2157,937.61804,866.4614,918.5134,822.90283,1246.8004,1239.521,1205.0527,307.182,1113.6837,1270.3378,1174.7208,1341.5051,1151.6501,1163.2324,1324.1213,1099.6797,1378.9362,1519.0813,1271.887,1058.1844,NA,591,"oth"
"592","00000000000000000059_0",1229.8828,1587.2292,1094.6636,928.9513,1278.7642,1157.4456,1081.6385,583.4629,604.1098,602.6056,786.97,1022.4638,1213.803,1041.836,958.50305,952.5538,1052.6895,1417.7534,1354.289,1339.537,384.0387,1279.4681,1413.7928,1410.018,1537.6294,1492.1091,1443.75,1496.6035,1454.712,1771.357,1631.007,1345.7573,1114.7749,NA,592,"oth"
"593","0000000000000000005a_0",1104.4421,1308.4108,1422.1802,1523.0497,448.68484,1327.7113,1325.6635,850.8855,876.9634,746.01624,981.6259,1137.0398,1527.4425,1200.8184,1113.9192,793.1216,930.3784,1285.6984,1258.7538,716.75085,553.9211,1168.6466,1442.0176,1315.9711,1620.1681,1348.0835,1713.8257,1461.7244,1161.1791,1407.5643,1242.6635,1283.6311,1261.2256,NA,593,"oth"
"594","0000000000000000005b_0",941.8441,1073.0103,1113.1058,1263.3455,668.8231,1005.7284,654.29926,690.2522,719.1792,641.9343,829.10675,943.4468,1322.4387,1047.8401,942.91565,892.2292,828.65393,1035.8315,639.8139,805.8341,494.906,1378.898,1294.6267,1313.2235,1334.8314,1188.0586,1394.9401,1235.2457,1017.81494,1110.78,1023.6379,1000.1819,926.2022,NA,594,"oth"
"595","0000000000000000005c_0",1512.6719,1694.864,1421.815,1464.9211,1629.4355,603.2916,1446.7198,1214.2532,1210.7782,1327.038,1262.6128,1236.0215,1777.0032,1322.5037,1175.8328,1340.2676,1261.5488,1507.7725,1300.3396,1529.977,1177.9672,1612.3217,1706.0458,1822.783,2159.3328,1660.7413,1499.2947,1926.4862,1575.5813,1624.1622,1474.279,1461.7032,1721.6069,NA,595,"oth"
"596","0000000000000000005d_0",1079.996,1011.55634,1379.651,1328.6573,1202.5449,1296.0178,1089.4445,773.63684,748.07715,604.2463,981.3956,1088.545,1563.1321,1150.4031,1039.6302,795.5156,995.8396,1161.4762,1112.4678,710.79407,682.3773,1060.3652,1448.0482,1425.8281,1533.4441,1268.7063,1513.1959,1478.0006,1233.1907,1423.3456,1341.6294,1065.6743,1254.2377,NA,596,"oth"
"597","0000000000000000005e_0",1080.7157,1161.5168,1305.6909,1278.5033,1295.489,1143.0856,954.1998,847.1682,949.846,792.6688,990.7936,821.1291,1539.0173,1137.1001,855.4682,849.0933,1032.1024,1259.926,1062.7568,1061.2188,668.8246,1669.3527,1557.7821,1543.0417,1616.8777,1333.1508,1761.859,1565.4607,1159.04,1401.7052,1266.7919,1226.829,1172.9451,NA,597,"oth"
"598","0000000000000000005f_0",1062.157,1037.8492,1394.358,1237.7986,1180.0988,1095.5983,577.0522,684.466,828.4469,578.6059,852.40955,807.0395,1271.3013,970.504,793.5357,834.5056,730.592,1090.6744,900.5538,863.406,629.2819,1346.216,1292.0891,1300.1925,1325.5984,1255.0571,1425.0345,1495.123,818.1388,1393.587,1212.3726,1129.0105,1178.625,NA,598,"oth"
"599","00000000000000000060_0",1306.6433,1449.3464,1368.3585,1300.0397,1314.1344,1179.9385,1501.795,1159.8977,1336.915,1202.6917,1357.5452,1577.6931,2292.016,1476.2544,1452.8372,1349.335,1306.6527,1603.2312,1547.1361,1228.6182,1173.2795,1915.6412,1905.1736,1865.1698,1954.754,1343.7253,2036.9109,1736.3467,1579.602,1888.325,1522.9766,1578.8551,1545.3965,NA,599,"oth"
"600","00000000000000000061_0",1157.3508,840.4251,1323.2032,1222.7747,1067.7095,952.7401,974.8915,489.88507,447.64642,365.0095,418.8438,792.41907,1204.1365,819.8069,551.0537,618.3429,439.5434,920.9094,796.47253,849.599,333.0525,1135.0178,1138.7142,1098.6107,1138.6517,1158.0123,1108.3301,1334.0662,889.8279,1169.1361,1012.8282,966.2864,1053.6484,NA,600,"oth"
"601","00000000000000000062_0",1138.436,939.0627,1277.5004,1063.7468,925.9811,817.3765,881.1667,405.23682,317.294,208.5116,287.6798,673.1163,1105.8655,705.7414,373.76788,622.8381,316.8678,792.4845,646.458,798.0965,274.3264,936.9885,956.48474,1079.6642,956.0016,948.08,943.7726,1257.033,937.82715,1127.1609,967.0875,794.0775,1058.0886,NA,601,"oth"
"602","00000000000000000063_0",968.531,1146.5239,1015.8361,1085.3102,854.1249,1002.945,652.7345,498.14944,676.6318,488.7744,722.6712,682.0095,1217.6108,1322.1133,853.1802,774.8105,702.4328,990.5304,1076.351,1087.6545,901.0467,1309.7303,1528.1377,971.6398,1480.1036,1241.003,1478.9419,1174.4825,1099.1359,940.2186,905.6605,1016.0861,954.4504,NA,602,"oth"
"603","00000000000000000064_0",681.8668,784.5361,968.046,957.48376,856.3928,962.714,927.82056,457.9014,681.3723,542.3296,425.15027,772.6907,1137.5408,827.9949,696.186,583.6129,596.035,825.8784,897.1561,754.0664,439.2604,959.4903,968.447,1021.7801,1136.507,1003.4317,1007.0038,1181.7102,839.6881,964.3685,705.4801,887.5112,947.6388,NA,603,"oth"
"604","00000000000000000065_0",671.7113,1079.8386,1203.4082,1073.5818,1112.0132,921.6731,1190.229,469.3162,739.5226,563.4594,445.7608,936.2905,1376.91,907.7961,862.4996,807.13794,616.8167,982.41406,1023.7952,922.8372,679.7323,1150.5659,1140.3809,1276.3644,1292.9155,1398.0022,1024.7938,1483.1777,1114.0927,1057.0612,551.2297,1531.6602,1203.9495,NA,604,"oth"
"605","00000000000000000066_0",1032.1129,1195.6567,1344.4714,1108.8783,999.3278,969.661,1076.681,558.2283,689.2034,615.0671,382.1984,1045.976,1442.4331,905.8686,835.60815,847.1188,677.7052,1014.2901,986.1869,822.5821,561.3878,1223.9348,1237.2523,1251.6128,1330.6105,1466.3582,1367.269,1397.6722,970.0236,1448.1743,1146.3959,1352.8905,1337.9038,NA,605,"oth"
"606","00000000000000000067_0",1359.5188,1640.301,1596.872,1509.3425,1469.268,1451.4885,1450.981,1127.5266,925.5914,1066.405,1208.9786,1210.5219,1674.9153,756.24854,1090.8398,1186.8423,366.6936,1344.2334,1317.3412,1111.2318,813.0202,1491.4988,1566.6204,1492.4406,1544.3445,1700.7339,1694.8096,1628.5903,1413.5662,1771.683,1147.0492,1230.7343,1454.7386,NA,606,"oth"
"607","00000000000000000068_0",1398.9219,1878.6271,1991.3632,1829.908,1724.4254,1932.0493,1812.8763,1089.3135,1237.871,1256.119,1295.5913,1397.3823,1916.1292,1383.5813,1297.2808,1484.3601,837.6394,1414.8817,1503.649,1206.877,1190.6862,1692.8005,1884.8518,1864.0167,2557.7441,1628.0457,1628.2509,2041.7722,1913.2572,1781.203,1674.8743,1793.7151,1878.7461,NA,607,"oth"
"608","00000000000000000069_0",1525.8264,1850.9843,1914.9236,1797.4197,1592.3318,1817.1263,1809.0071,1021.21204,1126.192,1091.1448,1262.4406,1437.5269,1697.492,1493.8608,1335.9583,1496.5411,818.8168,1490.2527,1552.4006,1250.0701,1398.002,1885.7856,2046.287,1651.5342,2666.2502,1569.9344,1557.1033,1958.6954,1672.9664,1762.511,1443.9525,1660.9764,1787.4471,NA,608,"oth"
"609","0000000000000000006a_0",1722.2434,1389.7787,1194.4622,1754.3534,1864.1794,2012.0837,1567.4305,979.2846,1102.428,1031.6528,1039.3103,1078.9004,2252.125,1155.2782,1051.7754,1028.6102,1108.5518,1462.3606,1248.4894,1086.9604,1040.662,2111.2722,1572.1263,2194.8027,1890.8425,1810.905,2061.345,2648.931,1861.4061,1301.5006,1191.1771,1224.4182,1628.9155,NA,609,"oth"
"610","0000000000000000006b_0",659.1329,1557.3545,1906.5627,1321.4502,1694.4974,1180.1862,1252.9713,865.38525,793.62213,813.778,1200.4954,1126.7524,1765.4663,1159.6761,988.3561,1037.6385,1122.5669,1128.514,987.47815,1188.2946,473.588,1363.5615,1460.6853,1582.1663,1647.3527,1503.1062,1514.5713,1897.8784,1771.7189,1767.8918,1595.1475,1533.6855,1330.4569,NA,610,"oth"
"611","0000000000000000006c_0",2086.8943,1629.0829,1675.8651,1710.0005,1844.9471,1288.5063,1675.0391,1049.5771,1190.0107,1126.8457,1231.531,1216.8351,1706.642,1433.2106,1145.6233,1313.1989,1131.744,1527.7566,1701.8606,1138.588,1322.4788,1446.9312,2001.1498,1429.6694,1726.5879,1864.3475,2108.3535,1784.5962,1459.0997,1560.5872,1434.6345,1482.1183,1731.7236,NA,611,"oth"
"612","0000000000000000006d_0",1764.0526,1659.5427,1491.2831,1614.0552,1648.8383,1238.0236,1378.9937,963.52356,1154.199,1351.1399,1296.49,1454.0526,1695.0092,1345.9431,973.1698,882.4696,857.8426,1256.744,1029.2266,1210.4226,927.49023,1486.0234,1304.8531,1381.2048,1476,1616.4443,1494.661,1722.8997,1516.6202,1348.8809,1345.8171,1545.2325,1433.3826,NA,612,"oth"
"613","0000000000000000006e_0",1830.3433,1414.9408,1729.855,1698.3593,1877.9264,1271.8727,1025.6127,1149.4447,1024.206,1259.083,1185.9606,1097.3386,1679.2622,1237.5604,1238.1594,1064.8875,1151.4954,1297.2136,1333.8239,1357.0972,954.091,1745.5721,1458.3756,1605.091,1830.9255,1677.7009,1624.4282,1956.519,1382.9436,1726.441,1360.2273,1199.4238,1661.1277,NA,613,"oth"
"614","00000000000000000071_0",1431.7457,1483.1008,1795.4147,1586.2622,2285.8433,1530.8098,1778.605,1157.9902,756,695.46924,1313.2439,1354.7961,1805.2239,1516.5645,1383.0725,1194.1826,1544.7509,1864.1921,1725.8759,1508.1814,817.952,1948.9426,1993.2715,1861.3552,2556.7654,2136.89,1778.0234,2074.7795,1977.4948,1987.6469,1482.3398,1613.1896,1708.6404,NA,614,"oth"
"615","00000000000000000074_0",1813.1709,2054.9412,2512.8745,1824.5166,2267.6733,1874.4592,1961.07,1719.2218,1651.8885,1582.425,1305.6984,1623.6002,2157.6436,1501.4861,1543.5836,1724.073,1659.717,1727.1013,1959.8768,1867.1008,1455.058,2380.2695,2089.3809,2011.9113,2505.6697,2252.037,2320.5493,2354.1963,2671.7842,2040.1569,1849.3783,2137.675,2340.0562,NA,615,"oth"
"616","00000000000000000075_0",1964.9995,1443.6133,1483.1173,1570.6265,1736.3657,1184.5857,1424.3962,1096.3156,998.0742,1082.7603,1259.1344,1121.3896,1547.645,858.0222,1231.9764,902.3258,1109.0164,720.2754,1417.595,1215.0881,886.0676,1785.3561,1571.9348,1789.7871,1835.8572,1389.0833,1756.2684,2104.588,1727.1252,1290.5616,965.03687,1623.7234,1598.0972,NA,616,"oth"
"617","00000000000000000076_0",2016.9583,1546.9086,1411.9397,1744.9528,1896.9037,1327.3794,1223.4775,1379.6324,1384.045,1536.779,1175.5507,1403.5719,1748.0707,1311.8334,1144.4498,1236.318,1121.1182,557.9025,1199.5778,943.7546,493.571,1822.5151,1653.6895,1843.5059,1741.6572,2133.046,1790.981,2295.495,1620.0519,1517.3472,1578.1816,2066.4644,1507.4323,NA,617,"oth"
"618","00000000000000000077_0",1180.9818,891.7079,1371.298,1512.7437,1201.1621,1818.0702,1212.9363,1230.6301,1168.3732,1212.9094,1108.1646,1405.5774,1391.3044,1563.228,1250.7645,1192.1699,812.6401,744.4172,1429.9946,1256.2759,1010.537,1583.4414,1783.7546,1031.4274,2073.956,1680.8398,1711.4022,1379.2845,1212.3892,1374.5908,518.3947,1482.328,1731.4003,NA,618,"oth"
"619","00000000000000000078_0",1354.1503,1734.2375,1510.6862,1483.1091,1474.6256,1416.1913,1384.3511,1195.7249,1259.5035,1270.7415,1226.3254,1175.7566,1755.225,1265.0017,1130.1743,1287.8384,634.6026,724.1328,2269.7476,1461.481,925.445,1467.569,1763.8801,1456.9586,1573.3116,1609.8066,1584.6768,1865.9336,1528.5317,1678.1255,1162.3672,1879.6366,1344.6846,NA,619,"oth"
"620","00000000000000000079_0",909.755,821.758,883.0958,959.4975,975.3191,1022.7813,889.7229,502.7731,523.1357,597.2404,856.23315,927.0031,916.03076,880.5504,679.49506,749.6784,664.9111,950.9608,910.7547,849.4062,881.2242,1153.9395,1241.8613,1032.5085,1194.7786,1360.0541,1144.3164,1218.963,1034.003,1077.0712,776.19543,1035.9922,912.0253,NA,620,"oth"
"621","0000000000000000007a_0",1231.9592,1472.4431,1714.3507,1709.4901,1829.4756,1556.9288,1811.1942,1101.2052,667.0888,1048.963,1222.5002,1439.8353,2045.7805,1390.0468,1287.6588,1017.29944,1237.3187,1404.5706,1394.2747,1443.8486,1153.5266,1594.8627,1827.5033,1670.4048,1717.1958,2032.3638,1667.3712,1913.5366,1852.4421,1680.419,1594.7971,1844.3615,1691.4532,NA,621,"oth"
"622","0000000000000000007b_0",1941.4141,1436.6802,2382.4102,1985.8308,2054.9446,2574.6897,1447.1956,984.3016,976.4253,1103.6077,895.90295,1082.3518,2080.9756,898.5906,1136.8129,934.021,1213.795,1436.8108,1128.0894,1344.5955,1262.6621,2172.5608,1307.6582,986.2399,2123.1606,2199.3716,1800.154,2492.3394,1875.1396,2023.7458,1186.1309,2133.3735,1780.167,NA,622,"oth"
"623","0000000000000000007c_0",1432.1501,1784.9408,1359.2714,1356.2655,1472.7504,1503.7056,1799.8488,1215.7,1222.058,1598.6887,1379.4192,1606.056,1651.9575,565.05005,861.8003,785.3211,720.5916,1134.7462,1610.811,1069.9968,1022.5472,1235.3785,1359.5212,1584.5493,1659.324,1506.0415,1886.3488,1683.467,538.983,1611.123,1348.8604,1858.6,1839.1597,NA,623,"oth"
"624","0000000000000000007d_0",1558.8054,1174.6145,1427.6172,1406.8411,1365.8118,1404.1094,1238.36,1320.807,1459.9204,1770.6975,1096.3368,1101.5598,1329.3457,794.27374,982.381,996.54236,681.205,810.6306,1769.3098,1146.007,1066.8914,2193.2866,2173.2346,1146.2826,1120.4272,2323.38,1860.7534,1327.4238,1397.1573,1471.0588,774.77734,1157.4048,1644.6549,NA,624,"oth"
"625","0000000000000000007e_0",1062.6726,1536.3444,988.0117,1180.7773,1293.464,627.1229,1334.3711,1408.3553,1142.8074,1396.296,1017.50916,453.9844,1686.6321,561.9846,736.10944,872.6232,724.8563,968.219,1492.0662,1187.4395,472.9077,1047.1074,1358.9226,1286.4554,2052.1729,1410.4731,1507.3342,1371.8251,411.4365,1824.0825,1176.4982,1549.8708,1392.7239,NA,625,"oth"
"626","0000000000000000007f_0",1411.983,1208.1069,1210.9497,1637.0763,1595.742,1314.9814,1315.5945,801.2982,557.888,542.048,789.28,740.5578,1605.0391,991.2314,851.9622,872.9766,767.8341,1006.9018,1283.1598,1119.5778,595.0212,1443.1323,1285.2501,1546.7513,1330.8269,1410.0594,1415.0315,2072.8354,1038.4904,1973.3938,1499.132,1831.895,1199.6196,NA,626,"oth"
"627","00000000000000000080_0",2096.8557,1421.6655,1321.7189,1593.0457,1183.109,1648.7202,1152.6588,1660.196,1247.8174,1407.6118,1322.2097,1467.803,1399.3823,1619.2605,1687.906,1112.3057,1309.389,1249.9266,1449.6196,1090.878,1022.5406,1995.4174,1469.3928,1690.5366,1900.2946,1153.9799,1845.3811,2143.0127,1907.4966,1578.9863,1342.4908,2256.5278,1725.444,NA,627,"oth"
"628","00000000000000000081_0",174.5348,299.3158,1345.1302,1196.2301,754.07104,1464.4727,1311.0293,948.5472,1001.6612,1072.1964,1021.538,1166.7532,501.809,937.39294,1246.9152,892.0619,676.3508,1139.4863,975.795,1146.7943,984.4869,1563.9484,1044.4658,899.7863,1500.9423,1104.0608,1410.596,987.5023,1439.8734,425.6899,1062.5563,1011.6291,1306.8546,NA,628,"oth"
"629","00000000000000000082_0",1558.7509,955.5046,1768.6304,1814.7605,1665.6956,1689.6816,1870.5469,1118.6478,861.1146,972.33374,1384.4142,1653.9121,1872.7896,1696.3904,1283.8547,1131.2787,1744.2618,1820.0215,1573.4128,1186.3724,1459.3715,2080.0825,2089.2993,1695.6364,1788.3854,2138.4062,1819.8016,1819.2385,1170.0076,1800.9768,1417.3641,1663.4775,1573.7346,NA,629,"oth"
"630","00000000000000000083_0",1903.0469,1146.0723,1901.9104,1938.633,2124.665,1762.8324,1737.913,1170.2751,1112.107,1077.2109,1689.655,1822.0247,2252.6826,1876.092,1590.9502,1410.7976,1581.6046,1912.9883,1642.4017,1305.1326,1454.8848,2017.5728,2139.9158,1862.4368,1926.2756,2252.8706,2156.6587,2269.8242,1453.9612,1983.9045,1671.901,1805.1765,1876.6521,NA,630,"oth"
"631","00000000000000000084_0",509.0292,368.48297,1003.04095,1072.481,1567.3376,1461.4592,965.7873,765.9154,721.6482,556.791,843.0567,598.8515,1253.7393,1095.5883,943.2279,875.7008,567.3061,979.74133,1251.3384,1068.1948,529.0346,468.00775,1655.1305,1074.5461,1352.7863,1536.8223,1565.8088,1265.5536,1400.234,1324.9191,1548.81,1279.423,1249.2847,NA,631,"oth"
"632","00000000000000000085_0",665.9314,688.40894,1043.3751,1121.5171,1430.4918,1240.8083,993.0115,816.9552,781.0708,718.111,978.93726,998.3634,1408.7714,1012.6792,1110.8362,994.9829,705.5538,1088.758,949.3249,1042.4562,583.10486,560.43274,1574.7954,1233.7754,1406.2034,1498.3169,1446.2104,1289.9296,1319.3036,1206.0927,1442.5153,1266.1906,1164.1664,NA,632,"oth"
"633","00000000000000000086_0",684.9906,1540.5854,1435.6989,1224.0991,597.8277,1477.4707,1663.3706,705.9595,777.67957,704.8734,648.0042,962.8106,2269.5283,936.19714,946.7812,907.3348,723.0916,877.62775,1682.3073,1490.9727,253.7984,1378.9304,1048.0352,1823.295,996.4674,1323.3846,308.1001,2458.347,2096.4814,1743.545,1178.1935,1608.7404,1658.8743,NA,633,"oth"
"634","00000000000000000087_0",941.9124,904.2822,878.1522,886.9656,1467.2849,849.5449,832.74,599.2932,719.1278,755.0848,922.7387,913.7894,973.7922,1046.9243,806.57983,885.76465,828.5824,1127.0793,1039.734,946.69696,584.6114,1284.1122,1086.9666,1171.276,1336.3656,1367.8005,1114.6025,1514.7427,1219.2448,1235.5411,1064.5764,1287.3882,1012.5094,NA,634,"oth"
"635","00000000000000000088_0",1147.7708,979.98456,981.37897,951.765,1592.3655,879.7041,926.4132,595.9839,731.6646,958.9284,949.3656,1115.3789,1349.1667,1262.5837,1007.3782,983.214,848.8802,1205.6096,1004.13257,922.7561,580.8272,1396.9133,1273.5577,1272.8986,1401.1984,1486.4124,1247.0935,1401.7281,1282.5406,976.0858,1143.7656,1444.5936,1072.5613,NA,635,"oth"
"636","00000000000000000089_0",1207.8091,1084.1353,1622.2413,1646.2672,2100.4392,1518.0052,1462.9507,1541.9502,1739.0997,1407.7588,1272.6346,1274.0262,1382.658,1677.8944,1911.5316,1771.5087,1490.5272,1755.5236,1905.3628,1749.5603,1489.5901,1902.2476,2009.8713,1216.066,1635.0333,1310.3003,1609.7073,1471.4529,851.5612,1186.6421,1257.4528,1861.8741,1528.4116,NA,636,"oth"
"637","0000000000000000008a_0",1428.4861,1366.085,1335.4794,1207.112,1565.518,1359.2372,1405.8711,1276.7083,1383.3806,984.95654,1377.2314,1497.9902,1552.859,1488.9489,1430.7068,1454.6202,1292.3778,1629.0935,1989.481,1783.8182,1276.5481,1681.2109,1766.0038,1575.0876,1435.1628,1626.5037,1836.6248,1745.9633,1027.8141,1567.8821,1278.1233,1646.7134,1298.9106,NA,637,"oth"
"638","0000000000000000008b_0",320.9374,601.6126,1148.4392,1299.7722,1469.6393,1282.4037,1280.4052,970.2006,723.1106,977.8662,764.2132,1561.18,1507.3086,1251.6669,674.09827,1083.6445,1190.3853,1248.0919,1070.4406,215.44305,706.10596,1509.8125,1338.4747,1231.8394,1208.6462,1427.7039,1316.6572,1531.1775,1277.2517,1438.7441,1480.0864,1474.5668,1169.4036,NA,638,"oth"
"639","0000000000000000008c_0",1085.3519,1143.3523,1484.2041,1488.8212,1461.0511,1358.7617,1786.3582,1139.4004,768.846,1224.2427,1231.8943,1150.3295,1580.0586,1591.9733,1188.5583,1466.6897,669.66095,1602.5817,1464.5573,1074.6191,856.9288,1806.3809,1533.7601,1642.529,1396.2668,1731.4788,1659.0972,1469.4891,1335.7257,1568.9451,1281.3464,1419.6228,1230.3783,NA,639,"oth"
"640","0000000000000000008d_0",1430.8492,1038.4031,1345.8745,1668.6737,1762.6543,1130.8673,1181.0529,855.4043,761.2674,1573.6558,1169.6465,988.4676,1376.872,1194.2135,1037.4478,1330.9126,653.1774,1535.7274,1268.0276,1196.0756,1442.1594,1604.7618,1500.6033,1815.8677,1414.2799,1757.4718,1687.3232,1299.8315,1481.699,275.0154,1028.5298,772.5238,2075.107,NA,640,"oth"
"641","0000000000000000008e_0",1226.1748,1153.464,1385.3848,1888.7739,2071.0637,1459.7137,1259.6567,888.26733,666.812,1448.9573,1001.0173,968.2092,1920.9463,1127.0161,910.9868,1175.7992,538.3324,1487.4229,1222.1292,1026.9987,1025.8118,1615.292,1517.9738,1883.861,1380.6414,1748.0225,1507.2039,1477.001,1482.5911,1693.4362,1339.014,1450.1736,1627.3066,NA,641,"oth"
"642","0000000000000000008f_0",2176.4585,984.2785,2293.712,2400.5327,2005.7899,1321.6388,1880.1295,2581.0054,916.4357,1552.679,535.6281,1336.5518,2032.516,1224.9116,1386.0242,2336.3984,747.7782,1791.1265,1269.542,1363.3173,1519.9768,1748.3391,1485.5526,1512.513,2257.5957,1019.33826,1937.6067,2504.4521,1264.571,2496.32,2073.3179,2046.5156,2585.753,NA,642,"oth"
"643","00000000000000000090_0",2588.7444,1312.449,1842.2593,2322.5867,2160.434,2432.4082,1743.5483,1872.6989,1406.7146,1549.9744,1381.6847,1543.2448,1964.0076,282.7514,645.6058,1983.6697,1331.6829,1574.4094,1483.7428,1261.1924,1023.964,2167.9824,1850.6466,2283.5361,1802.9316,1818.1936,1816.5491,1087.534,3240.6118,894.1375,2641.909,2526.254,2583.1602,NA,643,"oth"
"644","00000000000000000091_0",-122.7037,-337.84796,-247.84753,-515.831,-370.6105,-279.448,-639.3418,-375.3491,-392.0904,-670.8135,-536.5298,-575.2926,-233.0958,-620.2505,-512.6994,-453.9522,-626.8463,-639.3207,-616.2698,-730.7432,-252.325,-332.7973,-352.013,-363.44855,-212.4201,-272.62878,-274.9975,-454.73886,-145.3131,-291.20685,-96.2256,-134.97046,-233.241,NA,644,"oth"
"645","00000000000000000092_0",-135.6871,-408.6738,-310.0514,-476.93817,-323.2103,-259.4867,-635.7234,-352.9384,-409.4014,-700.697,-566.4336,-521.1292,-263.9593,-546.0022,-567.8904,-424.33026,-600.4735,-624.4397,-636.46094,-713.93066,-254.06229,-344.2937,-360.9415,-333.15634,-242.6397,-287.3391,-281.3989,-406.789,-153.4887,-310.10306,-107.0038,-142.14015,-211.2968,NA,645,"oth"
"646","00000000000000000093_0",-133.7275,-408.6518,-280.6858,-486.59808,-335.7108,-275.784,-599.9024,-386.7386,-443.8474,-702.7748,-566.6852,-537.0668,-243.362,-578.81006,-497.4008,-467.2748,-663.8844,-630.5212,-675.7002,-754.84717,-302.7756,-336.3518,-362.5824,-430.67072,-243.6611,-296.86594,-293.4275,-409.807,-157.4903,-319.7283,-22.9685,-113.52815,-217.4897,NA,646,"oth"
"647","00000000000000000094_0",-132.1442,-342.3696,-263.08466,-465.52234,-290.065,-281.74872,-652.58923,-388.24078,-458.5957,-706.2337,-563.4973,-535.4132,-255.42685,-590.0758,-590.837,-489.527,-664.3824,-659.81445,-703.5574,-659.931,-316.189,-334.1764,-346.18573,-420.9963,-247.2337,-320.00665,-340.1716,-444.6838,-129.4109,-319.7197,-123.138,-125.5537,-191.526,NA,647,"oth"
